country,stream_id,source_id,source_version,dimensions,source_url,period_start,period_end,iso_year,iso_week,latest_expected_week,status,numerator,denominator,observed_positivity,baseline_positivity,difference_percentage_points,positivity_ratio,ratio_status,qualified_baseline_windows,required_baseline_windows,planned_baseline_windows,eligible_baseline_weeks,baseline_specimens,source_provisional,observed_period_end,reporting_site_coverage
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-04-13,2026-04-19,2026,16,False,insufficient_baseline,1.0,124.0,0.008064516129032258,,,,unavailable,2,3,5,10,1231.0,True,2026-04-19,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-04-20,2026-04-26,2026,17,False,insufficient_baseline,5.0,132.0,0.03787878787878788,,,,unavailable,2,3,5,9,1094.0,True,2026-04-26,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-04-27,2026-05-03,2026,18,False,insufficient_baseline,5.0,136.0,0.03676470588235294,,,,unavailable,1,3,5,4,470.0,True,2026-05-03,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-05-04,2026-05-10,2026,19,False,insufficient_baseline,2.0,126.0,0.015873015873015872,,,,unavailable,1,3,5,4,453.0,True,2026-05-10,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-05-11,2026-05-17,2026,20,False,unobserved_week,,,,,,,unavailable,1,3,5,4,441.0,,,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-05-18,2026-05-24,2026,21,False,low_testing,0.0,69.0,,,,,unavailable,0,3,5,0,,True,2026-05-24,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-05-25,2026-05-31,2026,22,False,low_testing,1.0,67.0,,,,,unavailable,0,3,5,0,,True,2026-05-31,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-06-01,2026-06-07,2026,23,False,low_testing,0.0,51.0,,,,,unavailable,0,3,5,0,,True,2026-06-07,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-06-08,2026-06-14,2026,24,False,low_testing,0.0,49.0,,,,,unavailable,0,3,5,0,,True,2026-06-14,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-06-15,2026-06-21,2026,25,False,low_testing,0.0,37.0,,,,,unavailable,0,3,5,0,,True,2026-06-21,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-06-22,2026-06-28,2026,26,False,low_testing,0.0,49.0,,,,,unavailable,0,3,5,0,,True,2026-06-28,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-06-29,2026-07-05,2026,27,False,low_testing,0.0,51.0,,,,,unavailable,0,3,5,0,,True,2026-07-05,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-07-06,2026-07-12,2026,28,False,low_testing,0.0,33.0,,,,,unavailable,0,3,5,0,,True,2026-07-12,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-07-13,2026-07-19,2026,29,False,low_testing,0.0,33.0,,,,,unavailable,0,3,5,0,,True,2026-07-19,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-07-20,2026-07-26,2026,30,False,low_testing,0.0,28.0,,,,,unavailable,0,3,5,0,,True,2026-07-26,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-07-27,2026-08-02,2026,31,False,low_testing,0.0,44.0,,,,,unavailable,0,3,5,0,,True,2026-08-02,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-08-03,2026-08-09,2026,32,False,low_testing,0.0,25.0,,,,,unavailable,0,3,5,0,,True,2026-08-09,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-08-10,2026-08-16,2026,33,False,low_testing,0.0,28.0,,,,,unavailable,0,3,5,0,,True,2026-08-16,unverified
UKR,f2db5a970558fea2477e,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-08-17,2026-08-23,2026,34,True,low_testing,0.0,30.0,,,,,unavailable,0,3,5,0,,True,2026-08-23,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-08-25,2025-08-31,2025,35,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-09-01,2025-09-07,2025,36,False,low_testing,8.0,93.0,,,,,unavailable,0,3,5,0,,True,2025-09-07,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-09-08,2025-09-14,2025,37,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-09-15,2025-09-21,2025,38,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-09-22,2025-09-28,2025,39,False,low_testing,2.0,28.0,,,,,unavailable,0,3,5,0,,True,2025-09-28,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-09-29,2025-10-05,2025,40,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-10-06,2025-10-12,2025,41,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-10-13,2025-10-19,2025,42,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-10-20,2025-10-26,2025,43,False,low_testing,3.0,32.0,,,,,unavailable,0,3,5,0,,True,2025-10-26,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-10-27,2025-11-02,2025,44,False,low_testing,3.0,62.0,,,,,unavailable,0,3,5,0,,True,2025-11-02,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-11-03,2025-11-09,2025,45,False,low_testing,2.0,84.0,,,,,unavailable,0,3,5,0,,True,2025-11-09,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-11-10,2025-11-16,2025,46,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-11-17,2025-11-23,2025,47,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-11-24,2025-11-30,2025,48,False,low_testing,3.0,33.0,,,,,unavailable,0,3,5,0,,True,2025-11-30,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-12-01,2025-12-07,2025,49,False,low_testing,4.0,41.0,,,,,unavailable,0,3,5,0,,True,2025-12-07,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-12-08,2025-12-14,2025,50,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-12-15,2025-12-21,2025,51,False,low_testing,4.0,37.0,,,,,unavailable,0,3,5,0,,True,2025-12-21,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-12-22,2025-12-28,2025,52,False,low_testing,2.0,54.0,,,,,unavailable,0,3,5,0,,True,2025-12-28,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2025-12-29,2026-01-04,2026,1,False,low_testing,2.0,29.0,,,,,unavailable,0,3,5,0,,True,2026-01-04,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-01-05,2026-01-11,2026,2,False,low_testing,2.0,32.0,,,,,unavailable,0,3,5,0,,True,2026-01-11,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-01-12,2026-01-18,2026,3,False,low_testing,4.0,60.0,,,,,unavailable,0,3,5,0,,True,2026-01-18,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-01-19,2026-01-25,2026,4,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-01-26,2026-02-01,2026,5,False,low_testing,3.0,56.0,,,,,unavailable,0,3,5,0,,True,2026-02-01,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-02-02,2026-02-08,2026,6,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-02-09,2026-02-15,2026,7,False,low_testing,1.0,66.0,,,,,unavailable,0,3,5,0,,True,2026-02-15,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-02-16,2026-02-22,2026,8,False,insufficient_baseline,1.0,104.0,0.009615384615384616,,,,unavailable,0,3,5,0,,True,2026-02-22,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-02-23,2026-03-01,2026,9,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-03-02,2026-03-08,2026,10,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-03-09,2026-03-15,2026,11,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-03-16,2026-03-22,2026,12,False,low_testing,1.0,48.0,,,,,unavailable,0,3,5,0,,True,2026-03-22,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-03-23,2026-03-29,2026,13,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-03-30,2026-04-05,2026,14,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-04-06,2026-04-12,2026,15,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-04-13,2026-04-19,2026,16,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-04-20,2026-04-26,2026,17,False,low_testing,1.0,99.0,,,,,unavailable,0,3,5,0,,True,2026-04-26,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-04-27,2026-05-03,2026,18,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-05-04,2026-05-10,2026,19,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-05-11,2026-05-17,2026,20,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-05-18,2026-05-24,2026,21,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-05-25,2026-05-31,2026,22,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-06-01,2026-06-07,2026,23,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-06-08,2026-06-14,2026,24,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-06-15,2026-06-21,2026,25,False,low_testing,1.0,44.0,,,,,unavailable,0,3,5,0,,True,2026-06-21,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-06-22,2026-06-28,2026,26,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-06-29,2026-07-05,2026,27,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-07-06,2026-07-12,2026,28,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-07-13,2026-07-19,2026,29,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-07-20,2026-07-26,2026,30,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-07-27,2026-08-02,2026,31,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-08-03,2026-08-09,2026,32,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-08-10,2026-08-16,2026,33,False,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
YEM,96269d5ec187fe58577b,who,FluNet live,"{""surveillance_origin"":""SENTINEL""}",https://xmart-api-public.who.int/FLUMART/VIW_FNT,2026-08-17,2026-08-23,2026,34,True,unobserved_week,,,,,,,unavailable,0,3,5,0,,,,unverified
