portid,date,year,month,day,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId,source_observed,chokepoint,day_complete,reporting_lag_elapsed,usable,status,source_id,source_version,source_url,fetched_at,unit,provisional
chokepoint6,2020-04-04,2020,4,4,Strait of Hormuz,8.0,10.0,1.0,4.0,38.0,23.0,61.0,246081.0,344699.0,31668.0,8468.0,1920097.0,630917.0,2551015.0,14857.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-04-05,2020,4,5,Strait of Hormuz,10.0,13.0,5.0,0.0,57.0,28.0,85.0,124216.0,210347.0,37442.0,0.0,3865969.0,372006.0,4237976.0,14858.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-04-06,2020,4,6,Strait of Hormuz,13.0,12.0,2.0,3.0,51.0,30.0,81.0,627394.0,525706.0,2673.0,2013.0,2617130.0,1157788.0,3774919.0,14859.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-04-07,2020,4,7,Strait of Hormuz,13.0,17.0,4.0,2.0,41.0,36.0,77.0,436165.0,537775.0,14104.0,4419.0,1014140.0,992464.0,2006604.0,14860.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-04-08,2020,4,8,Strait of Hormuz,18.0,12.0,7.0,1.0,47.0,38.0,85.0,473505.0,420960.0,31978.0,0.0,2522187.0,926443.0,3448630.0,14861.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-04-09,2020,4,9,Strait of Hormuz,12.0,14.0,2.0,2.0,47.0,30.0,77.0,304950.0,419897.0,10150.0,2013.0,3668175.0,737013.0,4405188.0,14862.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-04-10,2020,4,10,Strait of Hormuz,9.0,11.0,5.0,1.0,44.0,26.0,70.0,201606.0,452919.0,8333.0,0.0,1469385.0,662860.0,2132245.0,14863.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-04-11,2020,4,11,Strait of Hormuz,10.0,15.0,2.0,3.0,46.0,30.0,76.0,558653.0,722306.0,11587.0,0.0,2981307.0,1292547.0,4273855.0,14864.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-04-12,2020,4,12,Strait of Hormuz,7.0,13.0,1.0,1.0,48.0,22.0,70.0,265866.0,686004.0,0.0,0.0,2846843.0,951870.0,3798713.0,14865.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-04-13,2020,4,13,Strait of Hormuz,12.0,8.0,0.0,1.0,45.0,21.0,66.0,345858.0,173303.0,0.0,0.0,2430689.0,519162.0,2949851.0,14866.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-04-14,2020,4,14,Strait of Hormuz,1.0,15.0,2.0,1.0,32.0,19.0,51.0,18605.0,472073.0,6389.0,0.0,2606017.0,497068.0,3103085.0,14867.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-04-15,2020,4,15,Strait of Hormuz,9.0,11.0,3.0,2.0,31.0,25.0,56.0,435452.0,394736.0,22827.0,4346.0,1076004.0,857363.0,1933367.0,14868.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-04-16,2020,4,16,Strait of Hormuz,7.0,9.0,2.0,0.0,49.0,18.0,67.0,290594.0,206495.0,4714.0,0.0,1807543.0,501804.0,2309347.0,14869.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-04-17,2020,4,17,Strait of Hormuz,9.0,8.0,3.0,3.0,41.0,23.0,64.0,219717.0,570158.0,13351.0,0.0,2495754.0,803226.0,3298981.0,14870.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-04-18,2020,4,18,Strait of Hormuz,17.0,8.0,0.0,1.0,42.0,26.0,68.0,643481.0,312958.0,0.0,0.0,1850565.0,956439.0,2807005.0,14871.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-04-19,2020,4,19,Strait of Hormuz,10.0,16.0,1.0,1.0,45.0,28.0,73.0,375571.0,546424.0,35314.0,0.0,2732440.0,957310.0,3689751.0,14872.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-04-20,2020,4,20,Strait of Hormuz,9.0,10.0,2.0,1.0,43.0,22.0,65.0,283544.0,427712.0,0.0,0.0,2601499.0,711257.0,3312756.0,14873.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-04-21,2020,4,21,Strait of Hormuz,5.0,10.0,4.0,2.0,55.0,21.0,76.0,213046.0,337775.0,16157.0,1672.0,3306083.0,568651.0,3874734.0,14874.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-04-22,2020,4,22,Strait of Hormuz,10.0,9.0,7.0,2.0,30.0,28.0,58.0,446355.0,356303.0,24072.0,0.0,238218.0,826731.0,1064950.0,14875.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-04-23,2020,4,23,Strait of Hormuz,10.0,8.0,3.0,3.0,46.0,24.0,70.0,277860.0,453643.0,9106.0,10317.0,1757547.0,750928.0,2508476.0,14876.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-04-24,2020,4,24,Strait of Hormuz,11.0,11.0,1.0,3.0,51.0,26.0,77.0,333175.0,386155.0,6173.0,18086.0,3041014.0,743590.0,3784604.0,14877.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-04-25,2020,4,25,Strait of Hormuz,6.0,9.0,7.0,1.0,50.0,23.0,73.0,447747.0,271714.0,31764.0,3629.0,2178554.0,754856.0,2933410.0,14878.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-04-26,2020,4,26,Strait of Hormuz,8.0,14.0,4.0,0.0,47.0,26.0,73.0,291001.0,380362.0,30418.0,0.0,2467393.0,701783.0,3169176.0,14879.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-04-27,2020,4,27,Strait of Hormuz,8.0,7.0,5.0,2.0,46.0,22.0,68.0,299274.0,48359.0,9499.0,4538.0,1725397.0,361671.0,2087069.0,14880.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-04-28,2020,4,28,Strait of Hormuz,11.0,15.0,8.0,2.0,50.0,36.0,86.0,482250.0,525587.0,48335.0,8049.0,2281322.0,1064223.0,3345545.0,14881.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-04-29,2020,4,29,Strait of Hormuz,14.0,8.0,3.0,0.0,37.0,25.0,62.0,362160.0,216183.0,20923.0,0.0,2153604.0,599267.0,2752872.0,14882.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-04-30,2020,4,30,Strait of Hormuz,10.0,12.0,8.0,2.0,33.0,32.0,65.0,370657.0,311485.0,48894.0,2297.0,2053022.0,733335.0,2786358.0,14883.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-05-01,2020,5,1,Strait of Hormuz,6.0,11.0,4.0,6.0,39.0,27.0,66.0,118894.0,229984.0,31173.0,2734.0,3958899.0,382787.0,4341686.0,14884.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-05-02,2020,5,2,Strait of Hormuz,9.0,11.0,4.0,0.0,53.0,24.0,77.0,341345.0,274886.0,18375.0,0.0,3855177.0,634607.0,4489785.0,14885.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-05-03,2020,5,3,Strait of Hormuz,14.0,11.0,2.0,0.0,44.0,27.0,71.0,533027.0,657772.0,21065.0,0.0,2890254.0,1211865.0,4102119.0,14886.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-05-04,2020,5,4,Strait of Hormuz,16.0,9.0,7.0,1.0,60.0,33.0,93.0,412685.0,180984.0,34814.0,2577.0,3124356.0,631062.0,3755419.0,14887.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-05-05,2020,5,5,Strait of Hormuz,12.0,11.0,1.0,2.0,40.0,26.0,66.0,491990.0,358726.0,324.0,0.0,2179256.0,851042.0,3030298.0,14888.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-05-06,2020,5,6,Strait of Hormuz,15.0,17.0,5.0,1.0,60.0,38.0,98.0,675742.0,845784.0,1572.0,2556.0,3773162.0,1525656.0,5298818.0,14889.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-05-07,2020,5,7,Strait of Hormuz,12.0,19.0,5.0,1.0,46.0,37.0,83.0,311528.0,531138.0,3750.0,1167.0,1293736.0,847584.0,2141321.0,14890.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-05-08,2020,5,8,Strait of Hormuz,11.0,11.0,4.0,4.0,55.0,30.0,85.0,569276.0,365657.0,34233.0,2013.0,2874267.0,971181.0,3845449.0,14891.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-05-09,2020,5,9,Strait of Hormuz,13.0,19.0,2.0,1.0,49.0,35.0,84.0,545283.0,577421.0,24569.0,0.0,2393375.0,1147274.0,3540650.0,14892.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-05-10,2020,5,10,Strait of Hormuz,13.0,17.0,8.0,4.0,39.0,42.0,81.0,304753.0,541868.0,12597.0,2013.0,1737216.0,861233.0,2598450.0,14893.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-05-11,2020,5,11,Strait of Hormuz,13.0,16.0,3.0,3.0,56.0,35.0,91.0,495060.0,410536.0,21678.0,11224.0,3604348.0,938499.0,4542848.0,14894.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-05-12,2020,5,12,Strait of Hormuz,13.0,8.0,2.0,2.0,53.0,25.0,78.0,322444.0,312435.0,4480.0,0.0,2357620.0,639361.0,2996982.0,14895.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-05-13,2020,5,13,Strait of Hormuz,10.0,12.0,3.0,4.0,51.0,29.0,80.0,387821.0,385904.0,10908.0,0.0,2341268.0,784634.0,3125903.0,14896.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-05-14,2020,5,14,Strait of Hormuz,17.0,13.0,3.0,4.0,59.0,37.0,96.0,533278.0,618107.0,7059.0,7851.0,2570918.0,1166296.0,3737214.0,14897.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-05-15,2020,5,15,Strait of Hormuz,9.0,15.0,4.0,1.0,46.0,29.0,75.0,337465.0,598440.0,53670.0,4986.0,2630845.0,994562.0,3625408.0,14898.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-05-16,2020,5,16,Strait of Hormuz,12.0,13.0,5.0,1.0,58.0,31.0,89.0,541159.0,461455.0,31576.0,0.0,2698053.0,1034191.0,3732244.0,14899.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-05-17,2020,5,17,Strait of Hormuz,11.0,17.0,7.0,1.0,47.0,36.0,83.0,395919.0,692496.0,33859.0,0.0,2423074.0,1122274.0,3545348.0,14900.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-05-18,2020,5,18,Strait of Hormuz,13.0,5.0,2.0,0.0,41.0,20.0,61.0,427109.0,166591.0,4302.0,0.0,2233789.0,598003.0,2831793.0,14901.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-05-19,2020,5,19,Strait of Hormuz,14.0,15.0,2.0,4.0,53.0,35.0,88.0,671802.0,377409.0,5574.0,8711.0,2709424.0,1063498.0,3772922.0,14902.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-05-20,2020,5,20,Strait of Hormuz,17.0,15.0,6.0,4.0,44.0,42.0,86.0,510474.0,734219.0,30524.0,16870.0,2307759.0,1292089.0,3599848.0,14903.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-05-21,2020,5,21,Strait of Hormuz,12.0,16.0,2.0,2.0,53.0,32.0,85.0,194500.0,404502.0,6401.0,0.0,4084718.0,605405.0,4690123.0,14904.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-05-22,2020,5,22,Strait of Hormuz,11.0,6.0,2.0,2.0,37.0,21.0,58.0,560737.0,195010.0,744.0,4867.0,2448218.0,761359.0,3209578.0,14905.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-05-23,2020,5,23,Strait of Hormuz,14.0,15.0,5.0,3.0,48.0,37.0,85.0,740984.0,669140.0,11552.0,9778.0,1547009.0,1431455.0,2978465.0,14906.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-05-24,2020,5,24,Strait of Hormuz,10.0,10.0,3.0,1.0,42.0,24.0,66.0,187739.0,332744.0,15190.0,0.0,2173854.0,535674.0,2709529.0,14907.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
chokepoint6,2020-05-25,2020,5,25,Strait of Hormuz,11.0,14.0,7.0,1.0,41.0,33.0,74.0,256455.0,665871.0,19739.0,3353.0,1272705.0,945420.0,2218125.0,14908.0,True,Strait of Hormuz,True,True,True,available,imf_portwatch_daily_chokepoints,3da2b9ca97684916b75c4013f95d18ab; source edit 1788344084697,https://services9.arcgis.com/weJ1QsnbMYJlCHdG/arcgis/rest/services/Daily_Chokepoints_Data/FeatureServer/0,2026-09-09T11:33:50.886690+00:00,estimated_metric_tons,True
