country,period_start,period_end,metric,value,unit,numerator,denominator,frequency,source_id,source_version,source_url,published_at,fetched_at,provisional,dimensions,quality_note
ETH,2019-01-01,2019-12-31,internal_displacements_flow,1051728.0,displacement movements,,,annual,idmc,GIDD annual HDX export,https://data.humdata.org/dataset/4b877793-d974-487e-846a-76e356b7530f/resource/c6dace98-9626-4f35-92b1-175d1295d058/download/internal-displacements-new-displacements-idps_eth.csv,2026-05-24T23:35:52.650155,2026-09-06T11:42:36.371537+00:00,False,"{""cause_scope"": ""Annual IDPs export; separate disaster-event export not aggregated or added"", ""geographic_scope"": ""IDMC source-country territory"", ""population_denominator_compatible"": false, ""source_country_name"": ""Ethiopia""}","New displacements count movements, including repeated movements by one person. Year-end stock counts people. Annual export and separate disaster-event export are not interchangeable. Geography/cause comparability not certified for cross-source inference. Missing years/counts remain missing."
ETH,2019-01-01,2019-12-31,internally_displaced_year_end_stock,1323553.0,people,,,annual,idmc,GIDD annual HDX export,https://data.humdata.org/dataset/4b877793-d974-487e-846a-76e356b7530f/resource/c6dace98-9626-4f35-92b1-175d1295d058/download/internal-displacements-new-displacements-idps_eth.csv,2026-05-24T23:35:52.650155,2026-09-06T11:42:36.371537+00:00,False,"{""cause_scope"": ""Annual IDPs export; separate disaster-event export not aggregated or added"", ""geographic_scope"": ""IDMC source-country territory"", ""population_denominator_compatible"": false, ""source_country_name"": ""Ethiopia""}","New displacements count movements, including repeated movements by one person. Year-end stock counts people. Annual export and separate disaster-event export are not interchangeable. Geography/cause comparability not certified for cross-source inference. Missing years/counts remain missing."
ETH,2020-01-01,2020-12-31,internal_displacements_flow,1691655.0,displacement movements,,,annual,idmc,GIDD annual HDX export,https://data.humdata.org/dataset/4b877793-d974-487e-846a-76e356b7530f/resource/c6dace98-9626-4f35-92b1-175d1295d058/download/internal-displacements-new-displacements-idps_eth.csv,2026-05-24T23:35:52.650155,2026-09-06T11:42:36.371537+00:00,False,"{""cause_scope"": ""Annual IDPs export; separate disaster-event export not aggregated or added"", ""geographic_scope"": ""IDMC source-country territory"", ""population_denominator_compatible"": false, ""source_country_name"": ""Ethiopia""}","New displacements count movements, including repeated movements by one person. Year-end stock counts people. Annual export and separate disaster-event export are not interchangeable. Geography/cause comparability not certified for cross-source inference. Missing years/counts remain missing."
ETH,2020-01-01,2020-12-31,internally_displaced_year_end_stock,2059883.0,people,,,annual,idmc,GIDD annual HDX export,https://data.humdata.org/dataset/4b877793-d974-487e-846a-76e356b7530f/resource/c6dace98-9626-4f35-92b1-175d1295d058/download/internal-displacements-new-displacements-idps_eth.csv,2026-05-24T23:35:52.650155,2026-09-06T11:42:36.371537+00:00,False,"{""cause_scope"": ""Annual IDPs export; separate disaster-event export not aggregated or added"", ""geographic_scope"": ""IDMC source-country territory"", ""population_denominator_compatible"": false, ""source_country_name"": ""Ethiopia""}","New displacements count movements, including repeated movements by one person. Year-end stock counts people. Annual export and separate disaster-event export are not interchangeable. Geography/cause comparability not certified for cross-source inference. Missing years/counts remain missing."
ETH,2021-01-01,2021-12-31,internal_displacements_flow,5142356.0,displacement movements,,,annual,idmc,GIDD annual HDX export,https://data.humdata.org/dataset/4b877793-d974-487e-846a-76e356b7530f/resource/c6dace98-9626-4f35-92b1-175d1295d058/download/internal-displacements-new-displacements-idps_eth.csv,2026-05-24T23:35:52.650155,2026-09-06T11:42:36.371537+00:00,False,"{""cause_scope"": ""Annual IDPs export; separate disaster-event export not aggregated or added"", ""geographic_scope"": ""IDMC source-country territory"", ""population_denominator_compatible"": false, ""source_country_name"": ""Ethiopia""}","New displacements count movements, including repeated movements by one person. Year-end stock counts people. Annual export and separate disaster-event export are not interchangeable. Geography/cause comparability not certified for cross-source inference. Missing years/counts remain missing."
ETH,2021-01-01,2021-12-31,internally_displaced_year_end_stock,3589421.0,people,,,annual,idmc,GIDD annual HDX export,https://data.humdata.org/dataset/4b877793-d974-487e-846a-76e356b7530f/resource/c6dace98-9626-4f35-92b1-175d1295d058/download/internal-displacements-new-displacements-idps_eth.csv,2026-05-24T23:35:52.650155,2026-09-06T11:42:36.371537+00:00,False,"{""cause_scope"": ""Annual IDPs export; separate disaster-event export not aggregated or added"", ""geographic_scope"": ""IDMC source-country territory"", ""population_denominator_compatible"": false, ""source_country_name"": ""Ethiopia""}","New displacements count movements, including repeated movements by one person. Year-end stock counts people. Annual export and separate disaster-event export are not interchangeable. Geography/cause comparability not certified for cross-source inference. Missing years/counts remain missing."
ETH,2022-01-01,2022-12-31,internal_displacements_flow,2032268.0,displacement movements,,,annual,idmc,GIDD annual HDX export,https://data.humdata.org/dataset/4b877793-d974-487e-846a-76e356b7530f/resource/c6dace98-9626-4f35-92b1-175d1295d058/download/internal-displacements-new-displacements-idps_eth.csv,2026-05-24T23:35:52.650155,2026-09-06T11:42:36.371537+00:00,False,"{""cause_scope"": ""Annual IDPs export; separate disaster-event export not aggregated or added"", ""geographic_scope"": ""IDMC source-country territory"", ""population_denominator_compatible"": false, ""source_country_name"": ""Ethiopia""}","New displacements count movements, including repeated movements by one person. Year-end stock counts people. Annual export and separate disaster-event export are not interchangeable. Geography/cause comparability not certified for cross-source inference. Missing years/counts remain missing."
ETH,2022-01-01,2022-12-31,internally_displaced_year_end_stock,3851840.0,people,,,annual,idmc,GIDD annual HDX export,https://data.humdata.org/dataset/4b877793-d974-487e-846a-76e356b7530f/resource/c6dace98-9626-4f35-92b1-175d1295d058/download/internal-displacements-new-displacements-idps_eth.csv,2026-05-24T23:35:52.650155,2026-09-06T11:42:36.371537+00:00,False,"{""cause_scope"": ""Annual IDPs export; separate disaster-event export not aggregated or added"", ""geographic_scope"": ""IDMC source-country territory"", ""population_denominator_compatible"": false, ""source_country_name"": ""Ethiopia""}","New displacements count movements, including repeated movements by one person. Year-end stock counts people. Annual export and separate disaster-event export are not interchangeable. Geography/cause comparability not certified for cross-source inference. Missing years/counts remain missing."
ETH,2023-01-01,2023-12-31,internal_displacements_flow,794266.0,displacement movements,,,annual,idmc,GIDD annual HDX export,https://data.humdata.org/dataset/4b877793-d974-487e-846a-76e356b7530f/resource/c6dace98-9626-4f35-92b1-175d1295d058/download/internal-displacements-new-displacements-idps_eth.csv,2026-05-24T23:35:52.650155,2026-09-06T11:42:36.371537+00:00,False,"{""cause_scope"": ""Annual IDPs export; separate disaster-event export not aggregated or added"", ""geographic_scope"": ""IDMC source-country territory"", ""population_denominator_compatible"": false, ""source_country_name"": ""Ethiopia""}","New displacements count movements, including repeated movements by one person. Year-end stock counts people. Annual export and separate disaster-event export are not interchangeable. Geography/cause comparability not certified for cross-source inference. Missing years/counts remain missing."
ETH,2023-01-01,2023-12-31,internally_displaced_year_end_stock,2852493.0,people,,,annual,idmc,GIDD annual HDX export,https://data.humdata.org/dataset/4b877793-d974-487e-846a-76e356b7530f/resource/c6dace98-9626-4f35-92b1-175d1295d058/download/internal-displacements-new-displacements-idps_eth.csv,2026-05-24T23:35:52.650155,2026-09-06T11:42:36.371537+00:00,False,"{""cause_scope"": ""Annual IDPs export; separate disaster-event export not aggregated or added"", ""geographic_scope"": ""IDMC source-country territory"", ""population_denominator_compatible"": false, ""source_country_name"": ""Ethiopia""}","New displacements count movements, including repeated movements by one person. Year-end stock counts people. Annual export and separate disaster-event export are not interchangeable. Geography/cause comparability not certified for cross-source inference. Missing years/counts remain missing."
ETH,2024-01-01,2024-12-31,internal_displacements_flow,386914.0,displacement movements,,,annual,idmc,GIDD annual HDX export,https://data.humdata.org/dataset/4b877793-d974-487e-846a-76e356b7530f/resource/c6dace98-9626-4f35-92b1-175d1295d058/download/internal-displacements-new-displacements-idps_eth.csv,2026-05-24T23:35:52.650155,2026-09-06T11:42:36.371537+00:00,False,"{""cause_scope"": ""Annual IDPs export; separate disaster-event export not aggregated or added"", ""geographic_scope"": ""IDMC source-country territory"", ""population_denominator_compatible"": false, ""source_country_name"": ""Ethiopia""}","New displacements count movements, including repeated movements by one person. Year-end stock counts people. Annual export and separate disaster-event export are not interchangeable. Geography/cause comparability not certified for cross-source inference. Missing years/counts remain missing."
ETH,2024-01-01,2024-12-31,internally_displaced_year_end_stock,2378032.0,people,,,annual,idmc,GIDD annual HDX export,https://data.humdata.org/dataset/4b877793-d974-487e-846a-76e356b7530f/resource/c6dace98-9626-4f35-92b1-175d1295d058/download/internal-displacements-new-displacements-idps_eth.csv,2026-05-24T23:35:52.650155,2026-09-06T11:42:36.371537+00:00,False,"{""cause_scope"": ""Annual IDPs export; separate disaster-event export not aggregated or added"", ""geographic_scope"": ""IDMC source-country territory"", ""population_denominator_compatible"": false, ""source_country_name"": ""Ethiopia""}","New displacements count movements, including repeated movements by one person. Year-end stock counts people. Annual export and separate disaster-event export are not interchangeable. Geography/cause comparability not certified for cross-source inference. Missing years/counts remain missing."
ETH,2025-01-01,2025-12-31,internal_displacements_flow,352933.0,displacement movements,,,annual,idmc,GIDD annual HDX export,https://data.humdata.org/dataset/4b877793-d974-487e-846a-76e356b7530f/resource/c6dace98-9626-4f35-92b1-175d1295d058/download/internal-displacements-new-displacements-idps_eth.csv,2026-05-24T23:35:52.650155,2026-09-06T11:42:36.371537+00:00,False,"{""cause_scope"": ""Annual IDPs export; separate disaster-event export not aggregated or added"", ""geographic_scope"": ""IDMC source-country territory"", ""population_denominator_compatible"": false, ""source_country_name"": ""Ethiopia""}","New displacements count movements, including repeated movements by one person. Year-end stock counts people. Annual export and separate disaster-event export are not interchangeable. Geography/cause comparability not certified for cross-source inference. Missing years/counts remain missing."
ETH,2025-01-01,2025-12-31,internally_displaced_year_end_stock,2378032.0,people,,,annual,idmc,GIDD annual HDX export,https://data.humdata.org/dataset/4b877793-d974-487e-846a-76e356b7530f/resource/c6dace98-9626-4f35-92b1-175d1295d058/download/internal-displacements-new-displacements-idps_eth.csv,2026-05-24T23:35:52.650155,2026-09-06T11:42:36.371537+00:00,False,"{""cause_scope"": ""Annual IDPs export; separate disaster-event export not aggregated or added"", ""geographic_scope"": ""IDMC source-country territory"", ""population_denominator_compatible"": false, ""source_country_name"": ""Ethiopia""}","New displacements count movements, including repeated movements by one person. Year-end stock counts people. Annual export and separate disaster-event export are not interchangeable. Geography/cause comparability not certified for cross-source inference. Missing years/counts remain missing."
ISR,2009-01-01,2009-12-31,internal_displacements_flow,0.0,displacement movements,,,annual,idmc,GIDD annual HDX export,https://data.humdata.org/dataset/e071b2e2-bea7-4dea-92e5-70d44f77053a/resource/013c2be6-4a44-4e37-8e8a-7bc46e8aa8f8/download/internal-displacements-new-displacements-idps_isr.csv,2026-05-24T23:36:51.450441,2026-09-06T11:42:36.371537+00:00,False,"{""cause_scope"": ""Annual IDPs export; separate disaster-event export not aggregated or added"", ""geographic_scope"": ""IDMC source-country territory"", ""population_denominator_compatible"": false, ""source_country_name"": ""Israel""}","New displacements count movements, including repeated movements by one person. Year-end stock counts people. Annual export and separate disaster-event export are not interchangeable. Geography/cause comparability not certified for cross-source inference. Missing years/counts remain missing."
ISR,2011-01-01,2011-12-31,internal_displacements_flow,484.0,displacement movements,,,annual,idmc,GIDD annual HDX export,https://data.humdata.org/dataset/e071b2e2-bea7-4dea-92e5-70d44f77053a/resource/013c2be6-4a44-4e37-8e8a-7bc46e8aa8f8/download/internal-displacements-new-displacements-idps_isr.csv,2026-05-24T23:36:51.450441,2026-09-06T11:42:36.371537+00:00,False,"{""cause_scope"": ""Annual IDPs export; separate disaster-event export not aggregated or added"", ""geographic_scope"": ""IDMC source-country territory"", ""population_denominator_compatible"": false, ""source_country_name"": ""Israel""}","New displacements count movements, including repeated movements by one person. Year-end stock counts people. Annual export and separate disaster-event export are not interchangeable. Geography/cause comparability not certified for cross-source inference. Missing years/counts remain missing."
