country,period_start,period_end,metric,value,unit,numerator,denominator,frequency,source_id,source_version,source_url,published_at,fetched_at,provisional,dimensions,quality_note
SDN,2005-01-01,2005-12-31,conflict_nonstate_deaths,500.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""Sudan source borders before South Sudan independence"", ""population_denominator_compatible"": false, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2005-01-01,2005-12-31,conflict_total_deaths,1505.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""Sudan source borders before South Sudan independence"", ""population_denominator_compatible"": false, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2006-01-01,2006-12-31,conflict_battle_deaths,1030.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""Sudan source borders before South Sudan independence"", ""population_denominator_compatible"": false, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2006-01-01,2006-12-31,conflict_civilian_targeting_deaths,740.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""Sudan source borders before South Sudan independence"", ""population_denominator_compatible"": false, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2006-01-01,2006-12-31,conflict_nonstate_deaths,417.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""Sudan source borders before South Sudan independence"", ""population_denominator_compatible"": false, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2006-01-01,2006-12-31,conflict_total_deaths,2187.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""Sudan source borders before South Sudan independence"", ""population_denominator_compatible"": false, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2007-01-01,2007-12-31,conflict_battle_deaths,242.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""Sudan source borders before South Sudan independence"", ""population_denominator_compatible"": false, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2007-01-01,2007-12-31,conflict_civilian_targeting_deaths,184.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""Sudan source borders before South Sudan independence"", ""population_denominator_compatible"": false, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2007-01-01,2007-12-31,conflict_nonstate_deaths,754.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""Sudan source borders before South Sudan independence"", ""population_denominator_compatible"": false, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2007-01-01,2007-12-31,conflict_total_deaths,1180.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""Sudan source borders before South Sudan independence"", ""population_denominator_compatible"": false, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2008-01-01,2008-12-31,conflict_battle_deaths,620.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""Sudan source borders before South Sudan independence"", ""population_denominator_compatible"": false, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2008-01-01,2008-12-31,conflict_civilian_targeting_deaths,332.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""Sudan source borders before South Sudan independence"", ""population_denominator_compatible"": false, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2008-01-01,2008-12-31,conflict_nonstate_deaths,289.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""Sudan source borders before South Sudan independence"", ""population_denominator_compatible"": false, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2008-01-01,2008-12-31,conflict_total_deaths,1241.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""Sudan source borders before South Sudan independence"", ""population_denominator_compatible"": false, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2009-01-01,2009-12-31,conflict_battle_deaths,373.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""Sudan source borders before South Sudan independence"", ""population_denominator_compatible"": false, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2009-01-01,2009-12-31,conflict_civilian_targeting_deaths,189.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""Sudan source borders before South Sudan independence"", ""population_denominator_compatible"": false, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2009-01-01,2009-12-31,conflict_nonstate_deaths,2127.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""Sudan source borders before South Sudan independence"", ""population_denominator_compatible"": false, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2009-01-01,2009-12-31,conflict_total_deaths,2689.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""Sudan source borders before South Sudan independence"", ""population_denominator_compatible"": false, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2010-01-01,2010-12-31,conflict_battle_deaths,1056.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""Sudan source borders before South Sudan independence"", ""population_denominator_compatible"": false, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2010-01-01,2010-12-31,conflict_civilian_targeting_deaths,82.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""Sudan source borders before South Sudan independence"", ""population_denominator_compatible"": false, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2010-01-01,2010-12-31,conflict_nonstate_deaths,652.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""Sudan source borders before South Sudan independence"", ""population_denominator_compatible"": false, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2010-01-01,2010-12-31,conflict_total_deaths,1790.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""Sudan source borders before South Sudan independence"", ""population_denominator_compatible"": false, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2011-01-01,2011-12-31,conflict_battle_deaths,1404.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""Sudan source borders before South Sudan independence"", ""population_denominator_compatible"": false, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2011-01-01,2011-12-31,conflict_civilian_targeting_deaths,180.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""Sudan source borders before South Sudan independence"", ""population_denominator_compatible"": false, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2011-01-01,2011-12-31,conflict_nonstate_deaths,983.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""Sudan source borders before South Sudan independence"", ""population_denominator_compatible"": false, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2011-01-01,2011-12-31,conflict_total_deaths,2567.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""Sudan source borders before South Sudan independence"", ""population_denominator_compatible"": false, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2012-01-01,2012-12-31,conflict_battle_deaths,1411.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""UCDP source-country territory"", ""population_denominator_compatible"": true, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2012-01-01,2012-12-31,conflict_civilian_targeting_deaths,50.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""UCDP source-country territory"", ""population_denominator_compatible"": true, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2012-01-01,2012-12-31,conflict_nonstate_deaths,64.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""UCDP source-country territory"", ""population_denominator_compatible"": true, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2012-01-01,2012-12-31,conflict_total_deaths,1525.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""UCDP source-country territory"", ""population_denominator_compatible"": true, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2013-01-01,2013-12-31,conflict_battle_deaths,597.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""UCDP source-country territory"", ""population_denominator_compatible"": true, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2013-01-01,2013-12-31,conflict_civilian_targeting_deaths,27.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""UCDP source-country territory"", ""population_denominator_compatible"": true, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2013-01-01,2013-12-31,conflict_nonstate_deaths,1335.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""UCDP source-country territory"", ""population_denominator_compatible"": true, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2013-01-01,2013-12-31,conflict_total_deaths,1959.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""UCDP source-country territory"", ""population_denominator_compatible"": true, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2014-01-01,2014-12-31,conflict_battle_deaths,849.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""UCDP source-country territory"", ""population_denominator_compatible"": true, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2014-01-01,2014-12-31,conflict_civilian_targeting_deaths,94.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""UCDP source-country territory"", ""population_denominator_compatible"": true, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2014-01-01,2014-12-31,conflict_nonstate_deaths,969.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""UCDP source-country territory"", ""population_denominator_compatible"": true, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2014-01-01,2014-12-31,conflict_total_deaths,1912.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""UCDP source-country territory"", ""population_denominator_compatible"": true, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2015-01-01,2015-12-31,conflict_battle_deaths,1264.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""UCDP source-country territory"", ""population_denominator_compatible"": true, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2015-01-01,2015-12-31,conflict_civilian_targeting_deaths,371.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""UCDP source-country territory"", ""population_denominator_compatible"": true, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2015-01-01,2015-12-31,conflict_nonstate_deaths,923.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""UCDP source-country territory"", ""population_denominator_compatible"": true, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2015-01-01,2015-12-31,conflict_total_deaths,2558.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""UCDP source-country territory"", ""population_denominator_compatible"": true, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2016-01-01,2016-12-31,conflict_battle_deaths,1316.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""UCDP source-country territory"", ""population_denominator_compatible"": true, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2016-01-01,2016-12-31,conflict_civilian_targeting_deaths,449.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""UCDP source-country territory"", ""population_denominator_compatible"": true, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2016-01-01,2016-12-31,conflict_nonstate_deaths,232.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""UCDP source-country territory"", ""population_denominator_compatible"": true, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2016-01-01,2016-12-31,conflict_total_deaths,1997.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""UCDP source-country territory"", ""population_denominator_compatible"": true, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2017-01-01,2017-12-31,conflict_battle_deaths,166.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""UCDP source-country territory"", ""population_denominator_compatible"": true, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2017-01-01,2017-12-31,conflict_civilian_targeting_deaths,66.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""UCDP source-country territory"", ""population_denominator_compatible"": true, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2017-01-01,2017-12-31,conflict_nonstate_deaths,316.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""UCDP source-country territory"", ""population_denominator_compatible"": true, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2017-01-01,2017-12-31,conflict_total_deaths,548.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""UCDP source-country territory"", ""population_denominator_compatible"": true, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2018-01-01,2018-12-31,conflict_battle_deaths,254.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""UCDP source-country territory"", ""population_denominator_compatible"": true, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2018-01-01,2018-12-31,conflict_civilian_targeting_deaths,75.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""UCDP source-country territory"", ""population_denominator_compatible"": true, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2018-01-01,2018-12-31,conflict_nonstate_deaths,103.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""UCDP source-country territory"", ""population_denominator_compatible"": true, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2018-01-01,2018-12-31,conflict_total_deaths,432.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""UCDP source-country territory"", ""population_denominator_compatible"": true, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
SDN,2019-01-01,2019-12-31,conflict_battle_deaths,23.0,deaths,,,annual,ucdp,26.1,https://ucdp.uu.se/downloads/organizedviolencecy/organizedviolencecy-261-csv.zip,,2026-09-07T11:32:05.412663+00:00,False,"{""geographic_scope"": ""UCDP source-country territory"", ""population_denominator_compatible"": true, ""source_country_id"": 625, ""source_country_name"": ""Sudan""}",UCDP territory-coded best estimate; not intensity-band floor. Israel/Palestine source unit and pre-2012 Sudan are excluded from unmatched WDI population rates.
