event_id,kind,catalog_date_td,global_type,element_source,greatest_td,delta_t_seconds,local_geometry_type,local_visible_type,visible,local_maximum_ut1,local_maximum_altitude_deg,local_maximum_azimuth_deg,local_magnitude,local_obscuration,full_local_partial_duration_seconds,visible_partial_duration_seconds,full_local_central_duration_seconds,visible_central_duration_seconds,visible_start_ut1,visible_end_ut1,maximum_at_horizon_flag,location_id,time_scale,prediction_status,full_penumbral_duration_seconds,visible_penumbral_duration_seconds,visible_penumbral_intervals_ut1,full_umbral_duration_seconds,visible_umbral_duration_seconds,visible_umbral_intervals_ut1,full_total_duration_seconds,visible_total_duration_seconds,visible_total_intervals_ut1,maximum_above_model_horizon,penumbral_magnitude,umbral_magnitude
solar-09489,solar,1991-07-11,T,SE1901,1991-07-11T19:07:00.797,57.9,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09630,lunar,1991-07-26,N,LE1901,1991-07-26T18:08:49.805,58,N,N,True,1991-07-26T18:07:51.776,17.22846375253555,,,,,,,,1991-07-26T16:51:34.844,1991-07-26T19:24:16.412,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,9161.568,9161.568,"[[""1991-07-26T16:51:34.844"", ""1991-07-26T19:24:16.412""]]",,,,,,,True,0.254,-0.811
lunar-09631,lunar,1991-12-21,P,LE1901,1991-12-21T10:33:59.501,58.3,P,none,False,1991-12-21T10:33:01.208,-33.118670058309014,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,15088.68,0,[],3843.9,0,[],,,,False,1.065,0.088
solar-09490,solar,1992-01-04,A,SE1901,1992-01-04T23:05:37.018,58.3,P,none,False,,,,,,5517.124322058402,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09632,lunar,1992-06-15,P,LE1901,1992-06-15T04:57:57.024,58.7,P,N,True,1992-06-15T04:56:58.324,-28.885315913781437,,,,,,,,1992-06-15T02:10:53.920,1992-06-15T02:27:15.981,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,19930.428,982.0605468749969,"[[""1992-06-15T02:10:53.920"", ""1992-06-15T02:27:15.981""]]",10787.256,0,[],,,,False,1.726,0.682
solar-09491,solar,1992-06-30,T,SE1901,1992-06-30T12:11:21.869,58.7,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09633,lunar,1992-12-09,T,LE1901,1992-12-09T23:45:04.810,59.1,T,T,True,1992-12-09T23:44:05.652,59.0873113125998,,,,,,,,1992-12-09T20:57:00.660,1992-12-10T02:31:05.388,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,20044.728000000003,20044.728000000003,"[[""1992-12-09T20:57:00.660"", ""1992-12-10T02:31:05.388""]]",12524.508,12524.508,"[[""1992-12-09T21:59:44.928"", ""1992-12-10T01:28:29.436""]]",4432.715999999999,4432.715999999999,"[[""1992-12-09T23:07:10.392"", ""1992-12-10T00:21:03.108""]]",True,2.292,1.271
solar-09492,solar,1992-12-24,P,SE1901,1992-12-24T00:31:41.232,59.1,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
solar-09493,solar,1993-05-21,P,SE1901,1993-05-21T14:20:14.669,59.4,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09634,lunar,1993-06-04,T,LE1901,1993-06-04T13:01:26.083,59.5,T,none,False,1993-06-04T13:00:26.612,-44.91128721705089,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,20179.584,0,[],13070.304,0,[],5747.9039999999995,0,[],False,2.553,1.562
solar-09494,solar,1993-11-13,P,SE1901,1993-11-13T21:45:51.062,59.8,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09635,lunar,1993-11-29,T,LE1901,1993-11-29T06:27:05.789,59.9,T,N,True,1993-11-29T06:26:05.860,-22.433762857011633,,,,,,,,1993-11-29T03:28:52.288,1993-11-29T04:14:56.185,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,21262.644,2763.8964843749895,"[[""1993-11-29T03:28:52.288"", ""1993-11-29T04:14:56.185""]]",12647.232,0,[],2799.36,0,[],False,2.163,1.088
solar-09495,solar,1994-05-10,A,SE1901,1994-05-10T17:12:26.467,60.2,P,none,False,,,,,,6013.155498209211,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09636,lunar,1994-05-25,P,LE1901,1994-05-25T03:31:20.064,60.3,P,P,True,1994-05-25T03:30:19.728,-10.16768495972217,,,,,,,,1994-05-25T01:19:42.708,1994-05-25T02:38:27.679,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,15672.132,4724.970703124983,"[[""1994-05-25T01:19:42.708"", ""1994-05-25T02:38:27.679""]]",6276.491999999999,28.623046874999147,"[[""1994-05-25T02:37:59.052"", ""1994-05-25T02:38:27.675""]]",,,,False,1.194,0.243
solar-09496,solar,1994-11-03,T,SE1901,1994-11-03T13:40:06.010,60.6,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09637,lunar,1994-11-18,N,LE1901,1994-11-18T06:44:53.520,60.7,N,none,False,1994-11-18T06:43:52.856,-27.691414505935192,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,16296.48,0,[],,,,,,,False,0.882,-0.219
lunar-09638,lunar,1995-04-15,P,LE1901,1995-04-15T12:19:04.282,61,P,none,False,1995-04-15T12:18:03.296,-48.192723608742284,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,15377.472,0,[],4379.652,0,[],,,,False,1.084,0.111
solar-09497,solar,1995-04-29,A,SE1901,1995-04-29T17:33:20.477,61,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09639,lunar,1995-10-08,N,LE1901,1995-10-08T16:05:12.365,61.4,N,N,True,1995-10-08T16:04:10.936,10.911641090021893,,,,,,,,1995-10-08T15:09:56.404,1995-10-08T18:07:56.476,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,14856.84,10680.07242187501,"[[""1995-10-08T15:09:56.404"", ""1995-10-08T18:07:56.476""]]",,,,,,,True,0.825,-0.211
solar-09498,solar,1995-10-24,T,SE1901,1995-10-24T04:33:30.470,61.4,P,none,False,,,,,,6459.758338313748,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09640,lunar,1996-04-04,T,LE1901,1996-04-04T00:10:47.482,61.8,T,T,True,1996-04-04T00:09:45.696,37.63864777888581,,,,,,,,1996-04-03T21:17:21.564,1996-04-04T03:02:04.212,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,20682.647999999997,20682.647999999997,"[[""1996-04-03T21:17:21.564"", ""1996-04-04T03:02:04.212""]]",13027.932,13027.932,"[[""1996-04-03T22:21:13.296"", ""1996-04-04T01:58:21.228""]]",5145.4439999999995,5145.4439999999995,"[[""1996-04-03T23:26:53.964"", ""1996-04-04T00:52:39.408""]]",True,2.407,1.379
solar-09499,solar,1996-04-17,P,SE1901,1996-04-17T22:38:12.134,61.8,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09641,lunar,1996-09-27,T,LE1901,1996-09-27T02:55:24.384,62.1,T,T,True,1996-09-27T02:54:22.320,7.576065562352766,,,,,,,,1996-09-27T00:13:58.620,1996-09-27T03:33:02.458,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,19252.188000000002,11943.837890624984,"[[""1996-09-27T00:13:58.620"", ""1996-09-27T03:33:02.458""]]",12196.656,8419.658203124996,"[[""1996-09-27T01:12:42.804"", ""1996-09-27T03:33:02.462""]]",4151.628,4151.628,"[[""1996-09-27T02:19:45.552"", ""1996-09-27T03:28:57.180""]]",True,2.219,1.24
solar-09500,solar,1996-10-12,P,SE1901,1996-10-12T14:03:04.090,62.1,P,P,True,1996-10-12T15:07:45.448,-0.3002298842290396,261.1715947004784,0.3080619008842465,0.193,5775.3842236470255,2550.2826842662107,,,1996-10-12T14:25:15.165,1996-10-12T15:07:45.448,3,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
solar-09501,solar,1997-03-09,T,SE1901,1997-03-09T01:24:50.602,62.4,P,none,False,,,,,,4446.987194433908,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09642,lunar,1997-03-24,P,LE1901,1997-03-24T04:40:27.955,62.4,P,P,True,1997-03-24T04:39:25.584,-12.757758014887186,,,,,,,,1997-03-24T01:42:26.484,1997-03-24T03:39:21.357,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,21234.24,7014.8730468749745,"[[""1997-03-24T01:42:26.484"", ""1997-03-24T03:39:21.357""]]",12183.119999999999,2486.0449218749914,"[[""1997-03-24T02:57:55.320"", ""1997-03-24T03:39:21.365""]]",,,,False,1.999,0.92
solar-09502,solar,1997-09-02,P,SE1901,1997-09-02T00:04:48.317,62.7,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09643,lunar,1997-09-16,T,LE1901,1997-09-16T18:47:41.741,62.7,T,T,True,1997-09-16T18:46:39.048,36.52941896126462,,,,,,,,1997-09-16T16:12:31.980,1997-09-16T21:20:45.612,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,18493.631999999998,18493.631999999998,"[[""1997-09-16T16:12:31.980"", ""1997-09-16T21:20:45.612""]]",11786.328,11786.328,"[[""1997-09-16T17:08:25.560"", ""1997-09-16T20:24:51.888""]]",3690.72,3690.72,"[[""1997-09-16T18:15:53.580"", ""1997-09-16T19:17:24.300""]]",True,2.142,1.191
solar-09503,solar,1998-02-26,T,SE1901,1998-02-26T17:29:26.678,63,T,none,False,,,,,,5358.002460424844,0,38.97403939470942,0,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09644,lunar,1998-03-13,N,LE1901,1998-03-13T04:21:07.862,63,N,N,True,1998-03-13T04:20:04.884,-5.134775828522255,,,,,,,,1998-03-13T02:16:51.996,1998-03-13T03:56:46.517,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,14781.276,5994.521484374996,"[[""1998-03-13T02:16:51.996"", ""1998-03-13T03:56:46.517""]]",,,,,,,False,0.709,-0.382
lunar-09645,lunar,1998-08-08,N,LE1901,1998-08-08T02:25:56.640,63.2,N,N,True,1998-08-08T02:24:53.440,7.198387154903888,,,,,,,,1998-08-08T01:36:49.588,1998-08-08T03:04:10.184,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,5785.236,5240.5957031250055,"[[""1998-08-08T01:36:49.588"", ""1998-08-08T03:04:10.184""]]",,,,,,,True,0.121,-0.864
solar-09504,solar,1998-08-22,A,SE1901,1998-08-22T02:07:10.502,63.3,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09646,lunar,1998-09-06,N,LE1901,1998-09-06T11:11:10.608,63.3,N,none,False,1998-09-06T11:10:07.272,-58.26015068907407,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,13665.887999999999,0,[],,,,,,,False,0.812,-0.154
lunar-09647,lunar,1999-01-31,N,LE1901,1999-01-31T16:18:34.589,63.5,N,N,True,1999-01-31T16:17:31.096,12.967624579091394,,,,,,,,1999-01-31T15:10:14.927,1999-01-31T18:28:19.564,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,15701.112,11884.637390625008,"[[""1999-01-31T15:10:14.927"", ""1999-01-31T18:28:19.564""]]",,,,,,,True,1.003,-0.026
solar-09505,solar,1999-02-16,A,SE1901,1999-02-16T06:34:38.006,63.5,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09648,lunar,1999-07-28,P,LE1901,1999-07-28T11:34:46.531,63.7,P,none,False,1999-07-28T11:33:42.788,-62.50843909176212,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,18655.632,0,[],8551.872,0,[],,,,False,1.434,0.397
solar-09506,solar,1999-08-11,T,SE1901,1999-08-11T11:04:09.062,63.7,P,P,True,1999-08-11T11:42:28.874,58.48131857484938,245.45894137051584,0.7943768251079116,0.747,9933.02169770178,9933.02169770178,,,1999-08-11T10:15:07.800,1999-08-11T13:00:40.821,0,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09649,lunar,2000-01-21,T,LE1901,2000-01-21T04:44:34.454,63.9,T,T,True,2000-01-21T04:43:30.612,-1.4295550039201397,,,,,,,,2000-01-21T02:04:26.364,2000-01-21T04:37:26.862,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,19091.52,9180.498046874982,"[[""2000-01-21T02:04:26.364"", ""2000-01-21T04:37:26.862""]]",12198.816,5736.416015624994,"[[""2000-01-21T03:01:50.448"", ""2000-01-21T04:37:26.864""]]",4619.16,1946.3964843750043,"[[""2000-01-21T04:05:00.456"", ""2000-01-21T04:37:26.852""]]",False,2.306,1.325
solar-09507,solar,2000-02-05,P,SE1901,2000-02-05T12:50:26.851,63.9,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
solar-09508,solar,2000-07-01,P,SE1901,2000-07-01T19:33:33.840,64,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09650,lunar,2000-07-16,T,LE1901,2000-07-16T13:56:38.832,64,T,N,True,2000-07-16T13:55:34.796,-34.4681555537579,,,,,,,,2000-07-16T16:49:02.887,2000-07-16T17:02:46.328,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,22464.251999999997,823.4414531250384,"[[""2000-07-16T16:49:02.887"", ""2000-07-16T17:02:46.328""]]",14159.88,0,[],6384.42,0,[],False,2.837,1.768
solar-09509,solar,2000-07-31,P,SE1901,2000-07-31T02:14:07.642,64,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
solar-09510,solar,2000-12-25,P,SE1901,2000-12-25T17:35:56.861,64.1,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09651,lunar,2001-01-09,T,LE2001,2001-01-09T20:21:39.514,64.1,T,T,True,2001-01-09T20:20:35.428,68.38955653745894,,,,,,,,2001-01-09T17:45:03.688,2001-01-09T22:56:05.908,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,18662.22,18662.22,"[[""2001-01-09T17:45:03.688"", ""2001-01-09T22:56:05.908""]]",11778.588,11778.588,"[[""2001-01-09T18:42:26.584"", ""2001-01-09T21:58:45.172""]]",3662.28,3662.28,"[[""2001-01-09T19:50:04.648"", ""2001-01-09T20:51:06.928""]]",True,2.162,1.189
solar-09511,solar,2001-06-21,T,SE2001,2001-06-21T12:04:46.330,64.2,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09652,lunar,2001-07-05,P,LE2001,2001-07-05T14:56:22.963,64.2,P,N,True,2001-07-05T14:55:18.792,-22.71728540005751,,,,,,,,2001-07-05T16:53:00.497,2001-07-05T17:37:51.804,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,19505.340000000004,2691.306796875025,"[[""2001-07-05T16:53:00.497"", ""2001-07-05T17:37:51.804""]]",9556.091999999999,0,[],,,,False,1.548,0.495
solar-09512,solar,2001-12-14,A,SE2001,2001-12-14T20:53:01.306,64.3,P,none,False,,,,,,4895.562791246504,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09653,lunar,2001-12-30,N,LE2001,2001-12-30T10:30:22.378,64.3,N,none,False,2001-12-30T10:29:18.020,-33.700106228448085,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,14611.716,0,[],,,,,,,False,0.893,-0.116
lunar-09654,lunar,2002-05-26,N,LE2001,2002-05-26T12:04:25.939,64.3,N,none,False,2002-05-26T12:03:21.632,-55.89065591008806,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,12993.696,0,[],,,,,,,False,0.689,-0.289
solar-09513,solar,2002-06-10,A,SE2001,2002-06-10T23:45:22.176,64.3,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09655,lunar,2002-06-24,N,LE2001,2002-06-24T21:28:13.267,64.3,N,N,True,2002-06-24T21:27:08.996,32.548691175033056,,,,,,,,2002-06-24T20:22:28.124,2002-06-24T22:31:32.768,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,7744.643999999999,7744.643999999999,"[[""2002-06-24T20:22:28.124"", ""2002-06-24T22:31:32.768""]]",,,,,,,True,0.209,-0.792
lunar-09656,lunar,2002-11-20,N,LE2001,2002-11-20T01:47:39.869,64.4,N,N,True,2002-11-20T01:46:35.476,29.65740543390227,,,,,,,,2002-11-19T23:34:27.844,2002-11-20T03:58:46.168,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,15858.323999999999,15858.323999999999,"[[""2002-11-19T23:34:27.844"", ""2002-11-20T03:58:46.168""]]",,,,,,,True,0.86,-0.226
solar-09514,solar,2002-12-04,T,SE2001,2002-12-04T07:32:15.734,64.4,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09657,lunar,2003-05-16,T,LE2001,2003-05-16T03:41:13.114,64.4,T,P,True,2003-05-16T03:40:08.728,-11.519400016814668,,,,,,,,2003-05-16T01:06:53.032,2003-05-16T02:42:28.100,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,18391.104,5735.068359374979,"[[""2003-05-16T01:06:53.032"", ""2003-05-16T02:42:28.100""]]",11633.184000000001,2356.6113281249923,"[[""2003-05-16T02:03:11.488"", ""2003-05-16T02:42:28.099""]]",3084.732,0,[],False,2.075,1.128
solar-09515,solar,2003-05-31,A,SE2001,2003-05-31T04:09:22.493,64.4,P,P,True,2003-05-31T02:46:18.850,1.3746697651508228,64.98779941102549,0.5328065170247803,0.419,6213.9747019371325,3744.5333896623392,,,2003-05-31T02:37:33.583,2003-05-31T03:39:58.116,0,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09658,lunar,2003-11-09,T,LE2001,2003-11-09T01:19:38.006,64.5,T,T,True,2003-11-09T01:18:33.456,34.07422083474197,,,,,,,,2003-11-08T22:16:58.740,2003-11-09T04:08:45.176,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,21789.756,21106.435546874964,"[[""2003-11-08T22:16:58.740"", ""2003-11-09T04:08:45.176""]]",12684.744,12684.744,"[[""2003-11-08T23:32:50.292"", ""2003-11-09T03:04:15.036""]]",1318.1760000000002,1318.1760000000002,"[[""2003-11-09T01:07:33.936"", ""2003-11-09T01:29:32.112""]]",True,2.114,1.018
solar-09516,solar,2003-11-23,T,SE2001,2003-11-23T22:50:21.696,64.5,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
solar-09517,solar,2004-04-19,P,SE2001,2004-04-19T13:35:05.251,64.5,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09659,lunar,2004-05-04,T,LE2001,2004-05-04T20:31:17.098,64.6,T,T,True,2004-05-04T20:30:12.548,38.45561546443003,,,,,,,,2004-05-04T17:52:20.012,2004-05-04T23:08:03.248,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,18943.236,18943.236,"[[""2004-05-04T17:52:20.012"", ""2004-05-04T23:08:03.248""]]",12192.264000000001,12192.264000000001,"[[""2004-05-04T18:48:37.496"", ""2004-05-04T22:11:49.760""]]",4528.3679999999995,4528.3679999999995,"[[""2004-05-04T19:52:29.012"", ""2004-05-04T21:07:57.380""]]",True,2.263,1.304
solar-09518,solar,2004-10-14,P,SE2001,2004-10-14T03:00:22.982,64.6,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09660,lunar,2004-10-28,T,LE2001,2004-10-28T03:05:11.299,64.6,T,T,True,2004-10-28T03:04:06.728,9.935415322671613,,,,,,,,2004-10-28T00:07:17.204,2004-10-28T03:55:27.663,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,21225.924,13690.458984374985,"[[""2004-10-28T00:07:17.204"", ""2004-10-28T03:55:27.663""]]",13120.416000000001,9642.451171875,"[[""2004-10-28T01:14:45.260"", ""2004-10-28T03:55:27.711""]]",4828.679999999999,4828.679999999999,"[[""2004-10-28T02:23:51.416"", ""2004-10-28T03:44:20.096""]]",True,2.364,1.308
solar-09519,solar,2005-04-08,H,SE2001,2005-04-08T20:36:50.515,64.7,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09661,lunar,2005-04-24,N,LE2001,2005-04-24T09:55:55.344,64.8,N,none,False,2005-04-24T09:54:50.544,-71.89663185220394,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,14738.723999999998,0,[],,,,,,,False,0.865,-0.144
solar-09520,solar,2005-10-03,A,SE2001,2005-10-03T10:32:47.270,64.9,P,P,True,2005-10-03T10:03:39.646,53.168623061564055,194.9130987467366,0.5319915336902289,0.421,10464.28145956797,10464.28145956797,,,2005-10-03T08:36:21.488,2005-10-03T11:30:45.770,0,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09662,lunar,2005-10-17,P,LE2001,2005-10-17T12:04:27.322,64.9,P,none,False,2005-10-17T12:03:22.472,-33.87760324829153,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,15588.539999999999,0,[],3358.2599999999998,0,[],,,,False,1.058,0.062
lunar-09663,lunar,2006-03-14,N,LE2001,2006-03-14T23:48:34.243,65.1,N,N,True,2006-03-14T23:47:29.100,49.60754051829549,,,,,,,,2006-03-14T21:23:45.012,2006-03-15T02:11:12.324,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,17247.311999999998,17247.311999999998,"[[""2006-03-14T21:23:45.012"", ""2006-03-15T02:11:12.324""]]",,,,,,,True,1.03,-0.06
solar-09521,solar,2006-03-29,T,SE2001,2006-03-29T10:12:22.637,65.1,P,P,True,2006-03-29T10:56:41.933,56.8832652750335,214.8067738196049,0.8321835092486172,0.799,9337.169203376667,9337.169203376667,,,2006-03-29T09:37:42.148,2006-03-29T12:13:19.317,0,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09664,lunar,2006-09-07,P,LE2001,2006-09-07T18:52:24.528,65.3,P,P,True,2006-09-07T18:51:19.228,33.6896848959978,,,,,,,,2006-09-07T16:44:06.976,2006-09-07T20:58:29.896,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,15262.92,15262.92,"[[""2006-09-07T16:44:06.976"", ""2006-09-07T20:58:29.896""]]",5465.016,5465.016,"[[""2006-09-07T18:05:47.476"", ""2006-09-07T19:36:52.492""]]",,,,True,1.133,0.184
solar-09522,solar,2006-09-22,A,SE2001,2006-09-22T11:41:16.368,65.3,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09665,lunar,2007-03-03,T,LE2001,2007-03-03T23:21:58.694,65.5,T,T,True,2007-03-03T23:20:53.180,57.09886776182884,,,,,,,,2007-03-03T20:18:11.396,2007-03-04T02:23:37.160,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,21925.764,21925.764,"[[""2007-03-03T20:18:11.396"", ""2007-03-04T02:23:37.160""]]",13264.272,13264.272,"[[""2007-03-03T21:30:19.928"", ""2007-03-04T01:11:24.200""]]",4401.108,4401.108,"[[""2007-03-03T22:44:11.960"", ""2007-03-03T23:57:33.068""]]",True,2.319,1.233
solar-09523,solar,2007-03-19,P,SE2001,2007-03-19T02:32:57.494,65.5,P,none,False,,,,,,5007.477412008994,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
lunar-09666,lunar,2007-08-28,T,LE2001,2007-08-28T10:38:26.822,65.7,T,none,False,2007-08-28T10:37:21.108,-64.98857585029079,,,,,,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,19636.199999999997,0,[],12731.58,0,[],5400.972,0,[],False,2.453,1.476
solar-09524,solar,2007-09-11,P,SE2001,2007-09-11T12:32:24.432,65.7,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
solar-09525,solar,2008-02-07,A,SE2001,2008-02-07T03:56:10.464,65.9,none,none,False,,,,,,,0,,,,,,jerusalem_nasa_city_point,modeled UT1; not exact UTC,past model prediction; not a sighting record,,,,,,,,,,,,
