country,month,official_fx,official_fx_log_yoy,official_fx_yoy_pct
UKR,2023-04,36.868675,0.21835315458686355,24.402632365423237
UKR,2023-05,36.91195652174,0.21878676127271685,24.45658587501054
UKR,2023-06,36.92952272727,0.2241465780264609,25.125441238971334
UKR,2023-07,36.88142857143,0.15521805279454928,16.791259994796846
UKR,2023-08,36.88595652174,0.006206920352346849,0.6226223198888325
UKR,2023-09,36.86938095238,0.0021090222930308026,0.21112478448515049
UKR,2023-10,36.60206818182,-0.005762466257390153,-0.5745895094241726
UKR,2023-11,36.21259090909,-0.016593562719851834,-1.6456647905536692
UKR,2023-12,37.18702380952,0.007471203594881418,0.7499182672183302
UKR,2024-01,37.89004347826,0.027844472217687,2.823575275851753
UKR,2024-02,38.04888095238,0.03185155052970985,3.2364240004748357
UKR,2024-03,38.72911904762,0.048633851582796116,4.983588461101696
UKR,2024-04,39.39429545455,0.06625874587986774,6.85031521894941
UKR,2024-05,39.78008695652,0.07483093581795407,7.770193468587226
UKR,2024-06,40.498,0.09224128510935901,9.662939050373698
UKR,2024-07,41.00417391304,0.1059657306738038,11.178377577281973
UKR,2024-08,41.21911363636,0.11107117544891947,11.747444076897139
UKR,2024-09,41.27061904762,0.11276942149790325,11.93737996557247
UKR,2024-10,41.24739130435,0.11948312316339962,12.691422515947615
UKR,2024-11,41.38069047619,0.13340748488172072,14.271554278108045
UKR,2024-12,41.78895454545,0.11667218118588958,12.375098258742302
UKR,2025-01,42.08502173913,0.10500352670007547,11.07145275058059
UKR,2025-02,41.6496,0.09042009077429339,9.463403278867698
UKR,2025-03,41.50416666667,0.06920207653012397,7.165274313722181
UKR,2025-04,41.40863636364,0.04986844648911969,5.113280706883017
UKR,2025-05,41.53818181818,0.04324658870824886,4.4195349889043944
UKR,2025-06,41.61746825397,0.02726739890383091,2.764255652056913
UKR,2025-07,41.77855072464,0.018709202990354244,1.888531673000582
UKR,2025-08,41.39921428571,0.004359830056134532,0.4369347942288826
UKR,2025-09,41.29427272727,0.0005729718719091453,0.05731360516474382
UKR,2025-10,41.66210869565,0.010004181671905877,1.0054390791406354
UKR,2025-11,42.112525,0.017530843972457327,1.7685411127470019
UKR,2025-12,42.20517391304,0.009910758813446554,0.9960033030673721
UKR,2026-01,42.9755,0.020938286656216616,2.1159030554617653
UKR,2026-02,43.129725,0.03492066984188731,3.5537556183012686
UKR,2026-03,43.87694736842,0.05559524146322692,5.716969866679578
UKR,2026-04,,,
UKR,2026-05,,,
UKR,2026-06,,,
UKR,2026-07,,,
UKR,2026-08,,,
SDN,2015-01,5.749,,
SDN,2015-02,5.75,,
SDN,2015-03,5.749,,
SDN,2015-04,5.749,,
SDN,2015-05,5.7509047619,,
SDN,2015-06,5.749,,
SDN,2015-07,5.75943478261,,
SDN,2015-08,5.78397835498,,
SDN,2015-09,6.25754132231,,
SDN,2015-10,6.46651440378,,
SDN,2015-11,6.45834285714,,
SDN,2015-12,6.4460447205,,
SDN,2016-01,6.446,0.11443385675209218,12.123847625674022
SDN,2016-02,6.446,0.11425992858398705,12.104347826086958
SDN,2016-03,6.446,0.11443385675209218,12.123847625674022
SDN,2016-04,6.446,0.11443385675209218,12.123847625674022
SDN,2016-05,6.446,0.1141025910665311,12.08671099380807
SDN,2016-06,6.446,0.11443385675209218,12.123847625674022
SDN,2016-07,6.446,0.11262044151941253,11.920704779278179
SDN,2016-08,6.446,0.10836804076715947,11.445783583370428
SDN,2016-09,6.44818181818,0.030010854468129015,3.046571905011808
SDN,2016-10,6.55751620718,0.013974672987696548,1.407277517959371
SDN,2016-11,10.61500438596,0.4968957471161004,64.36111585845303
SDN,2016-12,17.78349210526,1.0148038960881405,175.8822328474412
SDN,2017-01,24.95197982456,1.3534933873418746,287.09245771889545
SDN,2017-02,31.79462719298,1.5958375359225816,393.24584537666766
SDN,2017-03,38.80019473684,1.7949654822141083,501.9266946453616
SDN,2017-04,45.8057622807,1.9609501138020602,610.6075439140554
SDN,2017-05,52.81132982456,2.103265964310578,719.2883931827488
SDN,2017-06,60.1427377193,2.233260915567005,833.0241656732858
SDN,2017-07,67.14830526316,2.34344390118097,941.7050149419797
SDN,2017-08,74.31679298246,2.4448771587073885,1052.9133258215945
SDN,2017-09,81.48528070175,2.5366241966339445,1163.6939062730899
SDN,2017-10,88.49084824561,2.6022872327081665,1249.45679811998
SDN,2017-11,95.65933596491,2.198524788270727,801.1709509176878
SDN,2017-12,102.66490350877,1.7531997033714886,477.30451871375567
SDN,2018-01,109.83339122807,1.4820114216536389,340.1790639473107
SDN,2018-02,116.83895877193,1.3014992465920254,267.4801974018023
SDN,2018-03,123.68160614035,1.159285305405118,218.76542625420595
SDN,2018-04,130.68717368421,1.048396583073815,185.3072783361894
SDN,2018-05,137.85566140351,0.9594814582263241,161.0342550764552
SDN,2018-06,145.02414912281,0.8801795752676839,141.13326832521506
SDN,2018-07,152.02971666667,0.8171723215495554,126.40886627123713
SDN,2018-08,159.3611245614,0.7628359084464473,114.43487826366763
SDN,2018-09,166.36669210526,0.713771941664947,104.16778425810476
SDN,2018-10,173.37225964912,0.6725419355803521,95.92111849568685
SDN,2018-11,180.70366754386,0.6360651970947975,88.9033262891833
SDN,2018-12,187.70923508772,0.6034238231597637,82.83681050913884
SDN,2019-01,194.87772280702,0.5734077069609506,77.43030660170977
SDN,2019-02,201.88329035088,0.546893193979437,72.78764931905701
SDN,2019-03,208.56301754386,0.5225306669769408,68.62896921567243
SDN,2019-04,215.56858508772,0.5004726389084677,64.95007047027879
SDN,2019-05,222.89999298246,0.4805160029787672,61.69085165825816
SDN,2019-06,229.90556052632,0.4607683439660623,58.52915663834051
SDN,2019-07,236.91112807018,0.4436090776404825,55.83211839407372
SDN,2019-08,244.24253596491,0.42698888091157633,53.2635620118294
SDN,2019-09,251.24810350877,0.4122465704067621,51.020676272030244
SDN,2019-10,258.41659122807,0.3991319047932368,49.05302137208526
SDN,2019-11,265.58507894737,0.3850767436564142,46.97271093455131
SDN,2019-12,272.59064649123,0.3730770627606829,45.21962457725821
SDN,2020-01,279.92205438597,0.36213888787245213,43.63984264284848
SDN,2020-02,286.92762192983,0.35154023566968484,42.125493115918644
SDN,2020-03,293.77026929825,0.3425568269548194,40.854439467664115
SDN,2020-04,300.93875701754,0.3336276598114574,39.60232512315318
SDN,2020-05,307.9443245614,0.3231957933137647,38.15358199030187
SDN,2020-06,314.94989210526,0.31474493529652064,36.99098507415353
SDN,2020-07,322.2813,0.3077396828960696,36.03468212963421
SDN,2020-08,329.4497877193,0.29926222155219956,34.88632781254432
SDN,2020-09,336.45535526316,0.2920245553525064,33.91359001896539
SDN,2020-10,343.62384298246,0.28497460199993474,32.97282552542802
SDN,2020-11,350.62941052632,0.277794617876855,32.02150207986756
SDN,2020-12,357.79789824561,0.2719970904908591,31.258318233278537
SDN,2021-01,364.96638596491,0.2652940688726638,30.381433061961143
SDN,2021-02,371.6461131579,0.25871209721953375,29.52608419442741
SDN,2021-03,377.5248993135,0.2508384600160419,28.510247213007855
SDN,2021-04,382.66714015152,0.24025874655134663,27.157812421354734
SDN,2021-05,397.81492460318,0.2560678813495734,29.18404168343783
SDN,2021-06,428.82456818182,0.30863434982490706,36.15644232019668
SDN,2021-07,444.64904545455,0.32186054244862355,37.96923540228676
SDN,2021-08,445.60963636364,0.302019360960038,35.25874138468448
SDN,2021-09,443.39970454545,0.276006164369853,31.785598775398594
SDN,2021-10,444.3601984127,0.25708791184069824,29.31588057333436
SDN,2021-11,443.29967424242,0.23451615166490924,26.42968927706186
SDN,2021-12,441.96989130435,0.2112734635831257,23.525010479787746
SDN,2022-01,443.52516666667,0.19494928962921246,21.524935918156874
SDN,2022-02,450.184775,0.19171601682129488,21.132647177378526
SDN,2022-03,459.53518925831,0.19657899553177524,21.72314729278504
SDN,2022-04,493.74494117647,0.25485354490390943,29.027264003114528
SDN,2022-05,525.04035374332,0.2774882403384539,31.98105985265567
SDN,2022-06,527.48809,0.2070783835808534,23.00789859977126
SDN,2022-07,529.54048,0.1747243024910437,19.091783826651042
SDN,2022-08,554.63424086957,0.21886555706257016,24.46639291636872
SDN,2022-09,575.47427272727,0.2607228921095357,29.786796614403666
SDN,2022-10,571.37207142857,0.25140511993142234,28.58308945525936
SDN,2022-11,572.83090909091,0.2563445686883478,29.219790217498648
SDN,2022-12,572.98304545455,0.259614366655868,29.643004360218185
SDN,2023-01,574.67077272727,0.25904276192302295,29.56892098056796
SDN,2023-02,577.68805,0.24937590749857746,28.322431605999988
SDN,2023-03,583.85556521739,0.2394381119143476,27.053505121062237
SDN,2023-04,588.0749,0.17483525029444114,19.1049975314715
SDN,2023-05,596.04315217391,0.12683794351003252,13.523303099346462
SDN,2023-06,587.92970454546,0.10848110376291174,11.458384689872325
SDN,2023-07,562.85123809524,0.06100575088791178,6.290502681728882
SDN,2023-08,554.62569565217,-1.5407060363156304e-05,-0.0015406941675011332
SDN,2023-09,605.51876190476,0.05089102536492875,5.220822302811934
SDN,2023-10,635.61414285714,0.10655107444797085,11.24347419851115
SDN,2023-11,647.36896978262,0.12232583423309837,13.012227432001321
SDN,2023-12,647.90799473664,0.12289257564814303,13.076294294650847
SDN,2024-01,647.90799473664,0.11995139519350044,12.744205114486885
SDN,2024-02,647.83102197321,0.1145958766899995,12.14201539623505
SDN,2024-03,640.97764309777,0.09334094574341022,9.783597396919808
SDN,2024-04,632.47226054323,0.07278204205254421,7.549609844465399
SDN,2024-05,645.65584067374,0.07995354002281099,8.323673935164067
SDN,2024-06,639.84957167399,0.08462571380790593,8.83096511829935
SDN,2024-07,642.79900841741,0.1328167287753388,14.204067595680069
SDN,2024-08,648.44701969067,0.1562868397469944,16.916151699062194
SDN,2024-09,648.44701969067,0.06849475540227727,7.089500852272845
SDN,2024-10,648.44701969067,0.01998861811386989,2.0189728277355767
SDN,2024-11,,,
SDN,2024-12,,,
SDN,2025-01,,,
SDN,2025-02,,,
SDN,2025-03,,,
SDN,2025-04,,,
SDN,2025-05,,,
SDN,2025-06,,,
SDN,2025-07,,,
SDN,2025-08,,,
SDN,2025-09,,,
SDN,2025-10,,,
SDN,2025-11,,,
SDN,2025-12,,,
SDN,2026-01,,,
SDN,2026-02,,,
SDN,2026-03,,,
SDN,2026-04,,,
SDN,2026-05,,,
SDN,2026-06,,,
SDN,2026-07,,,
SDN,2026-08,,,
ETH,2015-01,20.24368181818,,
ETH,2015-02,20.31325,,
ETH,2015-03,20.39118181818,,
ETH,2015-04,20.46090909091,,
ETH,2015-05,20.56238095238,,
ETH,2015-06,20.61718181818,,
ETH,2015-07,20.74958695652,,
ETH,2015-08,20.76957575758,,
ETH,2015-09,20.89013223141,,
ETH,2015-10,20.97527272727,,
ETH,2015-11,21.05245238095,,
ETH,2015-12,21.0772173913,,
ETH,2016-01,21.26171428571,0.04906526809731731,5.028889886106325
ETH,2016-02,21.2535,0.04524820520501469,4.628752169150663
ETH,2016-03,21.35583478261,0.046222450680194524,4.730735928066476
ETH,2016-04,21.52308571429,0.0506099210928002,5.191248437010487
ETH,2016-05,21.6615,0.05207325229367014,5.3452907528823035
ETH,2016-06,21.76072727273,0.053982046892143976,5.546565309627494
ETH,2016-07,21.98554761905,0.05785897031209305,5.956555497321014
ETH,2016-08,22.09432608696,0.061831625465188236,6.378321564399414
ETH,2016-09,22.15297727273,0.058694996138293355,6.045174953087229
ETH,2016-10,22.20968398268,0.05718415443922326,5.88507845147177
ETH,2016-11,22.38741528926,0.06148192753824872,6.34112778954905
ETH,2016-12,22.41307954545,0.06145198408206159,6.337943616321007
ETH,2017-01,22.60605681818,0.06130986719069288,6.322832272153778
ETH,2017-02,22.70685,0.06614505339061082,6.8381678311807415
ETH,2017-03,22.76839130435,0.06404823353010936,6.6143821401458025
ETH,2017-04,22.906625,0.062300056805704176,6.428164177181217
ETH,2017-05,23.09010869565,0.06386783957999413,6.595151285229539
ETH,2017-06,23.23184090909,0.06541694680829464,6.760406570618449
ETH,2017-07,23.40423809524,0.06253181006467835,6.452832109402351
ETH,2017-08,23.4357173913,0.05894040545265462,6.071202620349148
ETH,2017-09,23.54342857143,0.06087483839311016,6.276588837616992
ETH,2017-10,25.71543181818,0.14656286234867688,15.784771355746985
ETH,2017-11,27.2545,0.19671966155152823,21.740270807746633
ETH,2017-12,27.31395918367,0.19775320018587528,21.866159124995875
ETH,2018-01,27.42656335404,0.19329413806491896,21.323960098973572
ETH,2018-02,27.476995,0.19068246803770345,21.00751535329648
ETH,2018-03,27.51275,0.1892763057971984,20.837478731945236
ETH,2018-04,27.37264285714,0.17811790872342442,19.496620986897906
ETH,2018-05,27.45793478261,0.17325085847102045,18.916437962818545
ETH,2018-06,27.42195238095,0.16582008370817763,18.0360716494943
ETH,2018-07,27.47425,0.16033208122840123,17.390063663673658
ETH,2018-08,27.63867391304,0.1649547777846951,17.93397851477872
ETH,2018-09,27.687375,0.16212979315225454,17.60128698331851
ETH,2018-10,27.88339130435,0.08093994627009594,8.430577800514792
ETH,2018-11,28.03356818182,0.028184010658255317,2.8584937600029336
ETH,2018-12,28.21685714286,0.032521673455762526,3.3056282800986603
ETH,2019-01,28.41493478261,0.035402870329935825,3.60370133075536
ETH,2019-02,28.53745,0.03786815065521495,3.859428587441971
ETH,2019-03,28.62207142857,0.03952861487830611,4.0320267096891405
ETH,2019-04,28.86593181818,0.053117991177111926,5.45540658544954
ETH,2019-05,28.93306521739,0.05232987697158257,5.372328423309702
ETH,2019-06,29.02345,0.05676024951284154,5.840202757271795
ETH,2019-07,28.97947826087,0.053338730935958596,5.4786873558695826
ETH,2019-08,29.14409090909,0.05303615835706008,5.446777225226196
ETH,2019-09,29.43902380952,0.06134460154441676,6.3265253911575225
ETH,2019-10,29.49160869565,0.05607455406825262,5.767653488580882
ETH,2019-11,29.98518253968,0.06730068855332054,6.961705142928021
ETH,2019-12,31.57538636364,0.11245833416629568,11.902563080558547
ETH,2020-01,32.02918115942,0.11973251892143845,12.71953078358612
ETH,2020-02,32.095025,0.11748377392718404,12.466338092576601
ETH,2020-03,32.55713636364,0.12881843927855907,13.74835830764538
ETH,2020-04,32.95156818182,0.13237678265626882,14.153835009985126
ETH,2020-05,33.70814285714,0.1527543697041376,16.503877497500596
ETH,2020-06,34.32584090909,0.16779432587938778,18.269333621916054
ETH,2020-07,35.103,0.1916986635950928,21.130545153390102
ETH,2020-08,35.74047619048,0.2040316543742381,22.633697177126912
ETH,2020-09,36.75372727273,0.22191850823626047,24.84696337262575
ETH,2020-10,37.29190909091,0.2346706167806112,26.44921976199468
ETH,2020-11,37.98511904762,0.23649113471771857,26.679632506333828
ETH,2020-12,38.75115217391,0.2047825843377435,22.72582107984309
ETH,2021-01,39.40395238095,0.20721872701690341,23.025163162377723
ETH,2021-02,39.856325,0.2165800791412911,24.18225254537112
ETH,2021-03,40.73510869565,0.22409375437227982,25.118831830502163
ETH,2021-04,41.51643181818,0.2310504437086918,25.99227930246244
ETH,2021-05,42.71164285714,0.23673211353207257,26.710163292466582
ETH,2021-06,43.65531818182,0.2404266619921541,27.17916597422503
ETH,2021-07,44.04927272727,0.22702224517683192,25.485778216306286
ETH,2021-08,45.10354545455,0.2326770232188364,26.197382525541137
ETH,2021-09,46.02065909091,0.2248507634378848,25.213583779993233
ETH,2021-10,46.77757936508,0.22662762606793882,25.436268899631507
ETH,2021-11,47.52662878788,0.2240956810008421,25.119072888249462
ETH,2021-12,48.63397826087,0.2271619389136965,25.50330901803177
ETH,2022-01,49.58123809524,0.2297463724519975,25.82808347725607
ETH,2022-02,50.5332,0.23734943317199478,26.788408113392293
ETH,2022-03,51.1757826087,0.2281760821045981,25.630651905354874
ETH,2022-04,51.4065952381,0.21367717995894756,23.822286711039343
ETH,2022-05,51.57109090909,0.18848971227556408,20.74246612705273
ETH,2022-06,51.79318181818,0.17093340368033128,18.641173573553218
ETH,2022-07,52.20447619048,0.1698593999059219,18.513820906199175
ETH,2022-08,52.36904347826,0.14935478683432735,16.10848537623566
ETH,2022-09,52.66134090909,0.1347912109253424,14.42978425202881
ETH,2022-10,52.84719047619,0.12200053583064305,12.975470713734772
ETH,2022-11,53.19568181818,0.11268706420167401,11.928161485221288
ETH,2022-12,53.39725,0.09343681872145614,9.794123181903958
ETH,2023-01,53.54763636364,0.07695915908995019,7.999796739204035
ETH,2023-02,53.769925,0.06208374997652992,6.405145528088463
ETH,2023-03,53.90691304348,0.05199230230333461,5.336763397763278
ETH,2023-04,54.209075,0.05308185359908109,5.4515957513228575
ETH,2023-05,54.44697826087,0.054266090383928045,5.5765493827726775
ETH,2023-06,54.66915909091,0.05404121577272674,5.552810566506827
ETH,2023-07,54.90928571429,0.050514230919271284,5.181183149776047
ETH,2023-08,55.11691304348,0.051140977410070156,5.247125749701209
ETH,2023-09,55.18476190476,0.04680524545717727,4.791790243294836
ETH,2023-10,55.58534090909,0.050514963213646444,5.181260173393043
ETH,2023-11,55.76170454545,0.04711011108599976,4.823742528652097
ETH,2023-12,56.04911904762,0.048469185622684555,4.96630266094229
ETH,2024-01,56.20395652174,0.04841549811232492,4.960667432752808
ETH,2024-02,56.55414285714,0.05048416396116768,5.1780207190915695
ETH,2024-03,56.76466666667,0.05165533990919304,5.3012748492665684
ETH,2024-04,56.90370454545,0.04851211540568134,4.97080893826356
ETH,2024-05,57.21473913043,0.04958419012723646,5.083405834386112
ETH,2024-06,57.43845,0.04941420845305377,5.065545099175406
ETH,2024-07,59.50230434783,0.08033256742965596,8.364739358364437
ETH,2024-08,101.94879545455,0.6150140610437489,84.96826078435453
ETH,2024-09,113.75919047619,0.7233969872388062,106.14239610659193
ETH,2024-10,118.37402173913,0.7559297736088747,112.95906403224384
ETH,2024-11,122.15035714286,0.7841653861970963,119.05778910201397
ETH,2024-12,125.78518181818,0.8083471136045531,124.41955191358387
ETH,2025-01,126.49243478261,0.8111953471248656,125.05966236323958
ETH,2025-02,126.907075,0.8082566657753465,124.39925457022092
ETH,2025-03,129.25697619048,0.8228884198900994,127.70674749046779
ETH,2025-04,130.91020454546,0.8331511814200883,130.05568019020575
ETH,2025-05,132.32356818182,0.8384386549212562,131.27531505503788
ETH,2025-06,134.86035714286,0.8535259118557182,134.79108009157628
ETH,2025-07,136.73091304348,0.8319998156734847,129.79095438757818
ETH,2025-08,140.17466666667,0.3184185821371749,37.49516709999929
ETH,2025-09,143.417,0.2316726206885723,26.070693189415262
ETH,2025-10,148.39126086957,0.2260031525914682,25.357961729636358
ETH,2025-11,153.36185,0.2275474402789637,25.551700041807358
ETH,2025-12,154.8765,0.20805247939245713,23.12777845634544
ETH,2026-01,155.14390909091,0.20417062963869148,22.650741411959086
ETH,2026-02,155.195725,0.2012319365393549,22.290837606965574
ETH,2026-03,156.27521052632,0.1898161366434694,20.90272814058753
ETH,2026-04,,,
ETH,2026-05,,,
ETH,2026-06,,,
ETH,2026-07,,,
ETH,2026-08,,,
SOM,2015-01,22285.2,,
SOM,2015-02,22196.458,,
SOM,2015-03,22211.111,,
SOM,2015-04,22231.538,,
SOM,2015-05,22264.615,,
SOM,2015-06,22211.731,,
SOM,2015-07,22263.0,,
SOM,2015-08,22272.593,,
SOM,2015-09,22269.038,,
SOM,2015-10,22284.038,,
SOM,2015-11,22275.208,,
SOM,2015-12,22286.296,,
SOM,2016-01,22687.692,0.017899793794306947,1.8060955252813482
SOM,2016-02,22736.38,0.024033558197758317,2.432469180443131
SOM,2016-03,22751.0,0.024016441307243192,2.430715870088629
SOM,2016-04,22940.417,0.031388378023429676,3.1886187991132298
SOM,2016-05,23016.667,0.03321995875873986,3.377790273939163
SOM,2016-06,22993.077,0.03457259788439288,3.5177177321299435
SOM,2016-07,23036.577,0.0341571494259759,3.4747203880878708
SOM,2016-08,23043.333,0.03401957766680802,3.4604861679104824
SOM,2016-09,22990.4,0.03187945428273026,3.239304724344172
SOM,2016-10,23057.407,0.034116425308334745,3.4705065572047555
SOM,2016-11,23527.692,0.05470379924461474,5.622771289049244
SOM,2016-12,23960.769,0.07244590747314739,7.513464776739933
SOM,2017-01,23994.074,0.055984308393162464,5.758108845976939
SOM,2017-02,21525.833,-0.05471253604506698,-5.32427325722038
SOM,2017-03,21197.115,-0.07074401296296134,-6.829963518087112
SOM,2017-04,23436.923,0.021412395369634386,2.1643285734518125
SOM,2017-05,23621.667,0.02594577839264672,2.6285300126208444
SOM,2017-06,23245.0,0.010896884522990749,1.0956471811058632
SOM,2017-07,23258.704,0.009596170485367298,0.9642361362975027
SOM,2017-08,23197.407,0.0066640183608972945,0.6686272337426136
SOM,2017-09,23202.6,0.009187603865718826,0.9229939452988889
SOM,2017-10,23365.37,0.013267948953793806,1.335635876141672
SOM,2017-11,23595.385,0.00287303168098512,0.28771627918284803
SOM,2017-12,23535.769,-0.01789651883176045,-1.773732721182697
SOM,2018-01,23566.111,-0.01799717773660689,-1.7836195720659975
SOM,2018-02,23546.667,0.08973053303188804,9.38794796001623
SOM,2018-03,23306.923,0.09488535339052684,9.953279019338224
SOM,2018-04,23405.028,-0.0013618136840288471,-0.1360886836552777
SOM,2018-05,23581.0,-0.0017230810310664099,-0.17215973792197303
SOM,2018-06,23581.0,0.014351247888483028,1.4454721445472218
SOM,2018-07,,,
SOM,2018-08,,,
SOM,2018-09,,,
SOM,2018-10,,,
SOM,2018-11,,,
SOM,2018-12,,,
SOM,2019-01,,,
SOM,2019-02,,,
SOM,2019-03,,,
SOM,2019-04,,,
SOM,2019-05,,,
SOM,2019-06,,,
SOM,2019-07,,,
SOM,2019-08,,,
SOM,2019-09,,,
SOM,2019-10,,,
SOM,2019-11,,,
SOM,2019-12,,,
SOM,2020-01,,,
SOM,2020-02,,,
SOM,2020-03,,,
SOM,2020-04,,,
SOM,2020-05,,,
SOM,2020-06,,,
SOM,2020-07,,,
SOM,2020-08,,,
SOM,2020-09,,,
SOM,2020-10,,,
SOM,2020-11,,,
SOM,2020-12,,,
SOM,2021-01,,,
SOM,2021-02,,,
SOM,2021-03,,,
SOM,2021-04,,,
SOM,2021-05,,,
SOM,2021-06,,,
SOM,2021-07,,,
SOM,2021-08,,,
SOM,2021-09,,,
SOM,2021-10,,,
SOM,2021-11,,,
SOM,2021-12,,,
SOM,2022-01,,,
SOM,2022-02,,,
SOM,2022-03,,,
SOM,2022-04,,,
SOM,2022-05,,,
SOM,2022-06,,,
SOM,2022-07,,,
SOM,2022-08,,,
SOM,2022-09,,,
SOM,2022-10,,,
SOM,2022-11,,,
SOM,2022-12,,,
SOM,2023-01,,,
SOM,2023-02,,,
SOM,2023-03,,,
SOM,2023-04,,,
SOM,2023-05,,,
SOM,2023-06,,,
SOM,2023-07,,,
SOM,2023-08,,,
SOM,2023-09,,,
SOM,2023-10,,,
SOM,2023-11,,,
SOM,2023-12,,,
SOM,2024-01,,,
SOM,2024-02,,,
SOM,2024-03,,,
SOM,2024-04,,,
SOM,2024-05,,,
SOM,2024-06,,,
SOM,2024-07,,,
SOM,2024-08,,,
SOM,2024-09,,,
SOM,2024-10,,,
SOM,2024-11,,,
SOM,2024-12,,,
SOM,2025-01,,,
SOM,2025-02,,,
SOM,2025-03,,,
SOM,2025-04,,,
SOM,2025-05,,,
SOM,2025-06,,,
SOM,2025-07,,,
SOM,2025-08,,,
SOM,2025-09,,,
SOM,2025-10,,,
SOM,2025-11,,,
SOM,2025-12,,,
SOM,2026-01,,,
SOM,2026-02,,,
SOM,2026-03,,,
SOM,2026-04,,,
SOM,2026-05,,,
SOM,2026-06,,,
SOM,2026-07,,,
SOM,2026-08,,,
YEM,2015-01,215.03886363636,,
YEM,2015-02,215.071,,
YEM,2015-03,215.07090909091,,
YEM,2015-04,215.00522727273,,
YEM,2015-05,214.92654761905,,
YEM,2015-06,214.9275,,
YEM,2015-07,214.96282608696,,
YEM,2015-08,214.91333333333,,
YEM,2015-09,214.96090909091,,
YEM,2015-10,214.96431818182,,
YEM,2015-11,214.93595238095,,
YEM,2015-12,214.91869565217,,
YEM,2016-01,214.92523809524,-0.0005285350256334976,-0.05283953756012316
YEM,2016-02,214.90428571429,-0.0007754598908508361,-0.07751592995335344
YEM,2016-03,214.90586956522,-0.0007676671950090303,-0.07673726139327819
YEM,2016-04,244.85095238095,0.12998732706283642,13.88139511155293
YEM,2016-05,249.69068181818,0.14992654830651392,16.17489071696636
YEM,2016-06,249.75818181818,0.15019241506732164,16.20578186513126
YEM,2016-07,250.05238095238,0.15120530846743233,16.323545565606313
YEM,2016-08,250.01152173913,0.15127215767129906,16.331321961938382
YEM,2016-09,250.10931818182,0.15144190159874873,16.351070173435687
YEM,2016-10,250.05787878788,0.15122035380883722,16.325295706228474
YEM,2016-11,250.0441838843,0.15129754993825495,16.334275915424602
YEM,2016-12,250.13454545455,0.15173915806266877,16.385661422110175
YEM,2017-01,250.15522727273,0.1517913964028133,16.391741374681423
YEM,2017-02,250.1475,0.15185799760049426,16.39949346220344
YEM,2017-03,250.35369565217,0.1526745843264142,16.494582562433102
YEM,2017-04,250.2115,0.021656892414586307,2.189310503767139
YEM,2017-05,250.31739130435,0.0025067987820482037,0.2509943429231942
YEM,2017-06,250.28147727273,0.002093016568067862,0.20952084561975948
YEM,2017-07,250.27416666667,0.0008865639046031414,0.08869570185465747
YEM,2017-08,250.21626086957,0.0008185836492524028,0.08189187802858378
YEM,2017-09,250.25445238095,0.0005801147554588129,0.05802830545662552
YEM,2017-10,250.28511363636,0.000908316365148344,0.09087290093856559
YEM,2017-11,250.27434090909,0.0009200420516920833,0.09204654202095153
YEM,2017-12,250.27035034014,0.0005427800170038287,0.054292734873229165
YEM,2018-01,250.24727142857,0.00036788048467775893,0.03679481610019408
YEM,2018-02,250.249645,0.0004082557322292973,0.04083390799427544
YEM,2018-03,250.24522727273,-0.00043335443274114516,-0.04332605482711971
YEM,2018-04,250.24857142857,0.00014814939594267153,0.01481603706063872
YEM,2018-05,250.2902173913,-0.00010856372378156899,-0.010855783095375937
YEM,2018-06,250.22904761905,-0.00020950470075778584,-0.020948275618049017
YEM,2018-07,250.30227272727,0.00011229478024798142,0.011230108554283191
YEM,2018-08,250.28456521739,0.00027294399802722325,0.02729812506294671
YEM,2018-09,250.278625,9.658749905321809e-05,0.00965921637758882
YEM,2018-10,250.29467391304,3.8196814649401877e-05,0.0038197544157014818
YEM,2018-11,250.20818181818,-0.0002643812252816384,-0.026434627964522228
YEM,2018-12,250.26892857143,-5.680947609570051e-06,-0.0005680931473017736
YEM,2019-01,250.335,0.0003505061099259633,0.035056754437001736
YEM,2019-02,250.20625,-0.00017342187610257194,-0.017340683939826018
YEM,2019-03,250.33273809524,0.0003496391349833802,0.034970026587011205
YEM,2019-04,250.32659090909,0.0003117193461514281,0.031176793567544436
YEM,2019-05,250.23695652174,-0.00021281909369517122,-0.021279644931826436
YEM,2019-06,250.260625,0.0001261859443638268,0.012619390614498904
YEM,2019-07,250.14130434783,-0.0006433028311885036,-0.06430959562856442
YEM,2019-08,250.25681818182,-0.00011086809809804226,-0.01108619524575749
YEM,2019-09,250.32023809524,0.00016625325546502023,0.016626707630340576
YEM,2019-10,250.23913043478,-0.00022193697211055524,-0.022191234592261466
YEM,2019-11,250.3,0.0003668998277568973,0.036696714373118944
YEM,2019-12,250.27670454546,3.1069990490928734e-05,0.00310704731680822
YEM,2020-01,250.2347826087,-0.00040041327351692955,-0.0400333118820817
YEM,2020-02,250.315,0.00043454699160639065,0.04346414208278304
YEM,2020-03,250.30568181818,-0.00010808709843324151,-0.010808125723327233
YEM,2020-04,250.32818181818,6.355313787805363e-06,0.0006355333982854816
YEM,2020-05,250.14847619048,-0.0003536487131632832,-0.03535861868281254
YEM,2020-06,250.10940909091,-0.0006044163454682152,-0.060423372270412834
YEM,2020-07,250.21047826087,0.00027650111735401216,0.027653934731142193
