country,series_id,dimensions,currency,baseline_months,eligible
ETH,6fc022e45058bd6d8b52630c2ef916d734d818b3126a29d44daff00dd9bbe9c9,"{""commodity"": ""Rice"", ""commodity_id"": ""52"", ""currency"": ""ETB"", ""market_id"": ""7574"", ""pricetype"": ""Retail"", ""unit"": ""KG""}",ETB,0,False
ETH,9b0a789fbdc29e7b55a4fb6c706447a54be433f819afe3a49a2c26420e694c77,"{""commodity"": ""Rice"", ""commodity_id"": ""52"", ""currency"": ""ETB"", ""market_id"": ""7576"", ""pricetype"": ""Retail"", ""unit"": ""KG""}",ETB,0,False
ETH,dd04e9f1bfb14912a7395df5e51bfa7fcfc04e235a3994c81a39dd04703d1539,"{""commodity"": ""Rice"", ""commodity_id"": ""52"", ""currency"": ""ETB"", ""market_id"": ""7577"", ""pricetype"": ""Retail"", ""unit"": ""KG""}",ETB,0,False
ETH,e11e8d30518a9dc37843993753782240bd0f30a1916e487cfcf8213dcf087e65,"{""commodity"": ""Rice"", ""commodity_id"": ""52"", ""currency"": ""ETB"", ""market_id"": ""8347"", ""pricetype"": ""Retail"", ""unit"": ""KG""}",ETB,0,False
ETH,8e78d0636573837066946826eec6cff59ff188d2008049723dfcc1a6c13dd593,"{""commodity"": ""Rice"", ""commodity_id"": ""52"", ""currency"": ""ETB"", ""market_id"": ""9129"", ""pricetype"": ""Retail"", ""unit"": ""KG""}",ETB,0,False
ETH,acdbe2c51cc63319c84da5a8e2d04459633cfdc4f59e4bccb0323858da8e305f,"{""commodity"": ""Rice"", ""commodity_id"": ""52"", ""currency"": ""ETB"", ""market_id"": ""9866"", ""pricetype"": ""Retail"", ""unit"": ""KG""}",ETB,0,False
ETH,cc4f5550c2762e57ccd7ee665e3b47e00029c46be97bb6675bbbf7bb066660ee,"{""commodity"": ""Sorghum (food aid)"", ""commodity_id"": ""249"", ""currency"": ""ETB"", ""market_id"": ""3108"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,d0804c58d486878811a4e822a671da499f33a43603709e2e0f754ad3b5e6a95f,"{""commodity"": ""Sorghum (food aid)"", ""commodity_id"": ""249"", ""currency"": ""ETB"", ""market_id"": ""3649"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,cff6f074523dd0cd6502412099e6cc305b9650f4d1bc76c0d20336a1b24843cf,"{""commodity"": ""Sorghum (food aid)"", ""commodity_id"": ""249"", ""currency"": ""ETB"", ""market_id"": ""3654"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,e5f5d95372375b295dfd97739b9111ae080d07017856189f1618bce97d548c33,"{""commodity"": ""Sorghum (food aid)"", ""commodity_id"": ""249"", ""currency"": ""ETB"", ""market_id"": ""3655"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,005bd97ae6ce82808bf753b3a58fa8c85c59d1411745fa18655a7a7fb6178ad4,"{""commodity"": ""Sorghum (food aid)"", ""commodity_id"": ""249"", ""currency"": ""ETB"", ""market_id"": ""462"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,6fbcd83b1d192817a25873895d8c65b56a146d855e62575066ee78319c45716c,"{""commodity"": ""Sorghum (food aid)"", ""commodity_id"": ""249"", ""currency"": ""ETB"", ""market_id"": ""4630"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,73da079a6abd4a99a62cb869a31680069336bac95ea935ddb21cece74cbf2c0a,"{""commodity"": ""Sorghum (red)"", ""commodity_id"": ""282"", ""currency"": ""ETB"", ""market_id"": ""1832"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,38ae2a89bd0aeda92f661ad41201ba397d0c1b789c82194e9a6729a669fd46d0,"{""commodity"": ""Sorghum (red)"", ""commodity_id"": ""282"", ""currency"": ""ETB"", ""market_id"": ""3070"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,dd6b0ac8ba47ebc84d82bba6a59b26c9e1ea8993b57c96218942060ede30cd9a,"{""commodity"": ""Sorghum (red)"", ""commodity_id"": ""282"", ""currency"": ""ETB"", ""market_id"": ""3075"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,e5de1097939866810c49fd5caadb1558253ec9c26306ce2d29c04b650ed44e32,"{""commodity"": ""Sorghum (red)"", ""commodity_id"": ""282"", ""currency"": ""ETB"", ""market_id"": ""3076"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,06457a55f9b09370fbb75d451af075b08e1ac5f915f95596f5432d82c4ee3293,"{""commodity"": ""Sorghum (red)"", ""commodity_id"": ""282"", ""currency"": ""ETB"", ""market_id"": ""3077"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,30032bb412d4a410a6cbd31c83ebc5514d8e74cb112786bc8f1938b956a8fa93,"{""commodity"": ""Sorghum (red)"", ""commodity_id"": ""282"", ""currency"": ""ETB"", ""market_id"": ""3079"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,d71bf3de0779a6276ecfd020034d0ce29126be54bd52aa299c59f95b0ffa1637,"{""commodity"": ""Sorghum (red)"", ""commodity_id"": ""282"", ""currency"": ""ETB"", ""market_id"": ""3661"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,3773a51e246e979b464dd9839aa78e3ce008a16f9a74015597776ab8f35a157a,"{""commodity"": ""Sorghum (red)"", ""commodity_id"": ""282"", ""currency"": ""ETB"", ""market_id"": ""3665"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,7873692bbd732ebcf426b74b9f14f8109a54da02058eef7a2a821859b7fc7f07,"{""commodity"": ""Sorghum (red)"", ""commodity_id"": ""282"", ""currency"": ""ETB"", ""market_id"": ""3667"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,c5358b843b9e268010f6be26e5fed3a50674a9bf5e3d44941a0f6829a03abcc3,"{""commodity"": ""Sorghum (red)"", ""commodity_id"": ""282"", ""currency"": ""ETB"", ""market_id"": ""3671"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,d4501518b7df52434e2031183befe967e5c34f82694d3c6e74d6d781b5df3f5d,"{""commodity"": ""Sorghum (red)"", ""commodity_id"": ""282"", ""currency"": ""ETB"", ""market_id"": ""461"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,6415aa8289340cf180c95ecf4f1dda1315043cbd5b98f7c718b07a5b886ffdb0,"{""commodity"": ""Sorghum (red)"", ""commodity_id"": ""282"", ""currency"": ""ETB"", ""market_id"": ""462"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,2811f6ef9c30953edf6daaac80c12cda93077ae0db85e2ed2d7b65de5cbf400b,"{""commodity"": ""Sorghum (red)"", ""commodity_id"": ""282"", ""currency"": ""ETB"", ""market_id"": ""463"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,66e9c87899c3dae80f54b8c4a2569c287f870d53acb305fed7dfa375903a40f1,"{""commodity"": ""Sorghum (red)"", ""commodity_id"": ""282"", ""currency"": ""ETB"", ""market_id"": ""464"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,6762eff4f62100e0fa0202967c4fcb01d65578a2680ed3177095db4f27a4514c,"{""commodity"": ""Sorghum (red)"", ""commodity_id"": ""282"", ""currency"": ""ETB"", ""market_id"": ""469"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,3b157eb05b6c871c3b5bf10b4105466cd2ec7c959d0d588525c08a3621a9eaf8,"{""commodity"": ""Sorghum (red)"", ""commodity_id"": ""282"", ""currency"": ""ETB"", ""market_id"": ""470"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,981d957cece1e574c1898105988984490d8dd67cd097c6cdd9b1ad88cfdca69a,"{""commodity"": ""Sorghum (red)"", ""commodity_id"": ""282"", ""currency"": ""ETB"", ""market_id"": ""472"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,240b72a7bbc4516c6cfb5f61073a674cb848c7f4b88974336d269477b7f19a3e,"{""commodity"": ""Sorghum (red)"", ""commodity_id"": ""282"", ""currency"": ""ETB"", ""market_id"": ""475"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,dfe010658ad1f02c0f05bfe917512ff24ea99daf821f16a3887d132cf78fba11,"{""commodity"": ""Sorghum (red)"", ""commodity_id"": ""282"", ""currency"": ""ETB"", ""market_id"": ""492"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,75dd2eeab9219d14cba52050090dfcec16d45367977c69f71901b1a730d9b36c,"{""commodity"": ""Sorghum (red)"", ""commodity_id"": ""282"", ""currency"": ""ETB"", ""market_id"": ""493"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,48e1205b6328832f00c493471ee8270432a0356b8c8a26a9a5298c14c7182cb8,"{""commodity"": ""Sorghum (red)"", ""commodity_id"": ""282"", ""currency"": ""ETB"", ""market_id"": ""498"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,c40325a968c81a2919004323dfb5e923016e2ab4ebc5992c81cfd58ba93e1552,"{""commodity"": ""Sorghum (red)"", ""commodity_id"": ""282"", ""currency"": ""ETB"", ""market_id"": ""516"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,34f95f87fc6510ae08c7bfc4d2bc5a42c75bd6c7f62f083661f70fa5fe109934,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""10098"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,0a9e2495b27242622ab8fab88ebf332bb175bd4a2157d192d76576504b20cb8f,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""3070"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,0ee32dc258b3d75d39d6970d921a1db67a85ecf4a80529704a1f45204be5c617,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""3078"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,65555efaa6c941293d0f850c27683f299d3926a18d5600f49c26d5221812755a,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""3079"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,b5b6e3790cc8672661761c790d4724d47e24e265a97d10ebc5c1c83c68f301ac,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""3107"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,062ceefe807a6484f9263e850b475b66ad9fb0ba7e755600a95fd8316a95413d,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""3108"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,40e3bb2021f0f9436a203718549051b9d54022b89b44ba37dec7f78fbe58cd04,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""3647"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,ef4daf2182d22cc31820a15bce73e68bcddc4623871f344e0ffedacd2dfa42f8,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""3649"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,1172a32d527ef5e4025c2559e0c0fc86a198ba2e9c02d52d3aa6ff6e3ff609dc,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""3651"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,5d7cea5bae6dd7c783591565b701975674c6b79d087c463f53db13fe76baf723,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""3652"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,14df93122f8db475a24af05ef7a8d23321437861e01f7e6987d1c20268c3ec4b,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""3653"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,7b3ed5924eabf631842e100051c988a87be72a11ed1ddb294a2fa46a3b38abc7,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""3654"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,27e7e9052aa937459178060d000156c601e48d44a785798c85af2fdd8487234a,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""3655"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,a46069b567a54f9168a877e339343be779ce1e947074a2dffb9afbf71c4348cd,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""3656"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,8eb60dd4939cf1ac27482c831b60bf1bfcf4bbd83fba8c68ce285abdcd741a3d,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""3661"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,2ba2870324c9e5025c11f3710b5f2178212ee050af5acbf21aa08284cf06defa,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""3662"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,79c8b0d1d7066ef9ec3ced59b77798da8298e37ef91dc98cba12be0de3d1e434,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""3663"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,a9f05c07c375d934ed0376f0506b6575c9ac756cb018c29e452f576fef4e6a9a,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""3664"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,196d93051cf9bb9c6ff55b122d5927f175568c2bdcdd9fcb7a76954db2c92292,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""3667"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,135b12c1c0cda27a7b5cb698e1a6da423afc1719df80d402cbb4d72da62c0aea,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""3672"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,455bdadec22aa3f7f60faef2e88b044d9bcd44ab712267e357d8dd112b710049,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""3673"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,2b9aa35d5ef06741dd662a34720c2234fbd2cc4586f275db9f2537fc68201771,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""3674"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,08cc2842d34c17211ee27f8b64be459ea390d178eaf4841842c1d0a519217387,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""3675"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,590eb0e76ed1300ad3e00611368eea2a71b487c738c341355418c063b7ef296f,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""458"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,59271b41b4272d8f38e6e3e438487ad45c67c6bca0883fc51ad2d82b5ba63eb9,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""459"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,0c9b934451aeffcecc5c8c21460823c42d61f253f1c7be19199815d5e6062aa2,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""460"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,488098cad35bc207223fe82fa279c8c6c9c5c367f5a81c03eeaa8b2e93c4c10b,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""461"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,14728774dabe142d246bd2153a65d7c570a3b882eaa60e8c6c78ef2839ad417f,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""463"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,8946094d9f13569478060993aadc03ebeafb5c2cd02fc7bb3eda5bc3156a760d,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""4630"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,1b4743c863044f8d256e85f3e2cab7bf0636c6cb338c6853068b72ccc632c202,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""464"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,a14527f75c6d21ab8b4de6e21decc946abadb38121667d667f19ef0368e245d1,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""466"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,ee6b89af9d659fefd0526106615ec7b9b3b2a4552a8dac873b7938b02d878964,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""467"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,886f5c6b63a8bfdef8965eec315d8068e9ab9829ca1fed5feb30ccea0e248681,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""468"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,aaa5dead928e243c31b0e1ad9a3039233408ddb6adbc3be9304c7350c2fe1ea3,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""469"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,9dd117f65d4f29006b348b6b89f9f402cfdec28947aed69ddd683c5ec602798f,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""475"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,6d129b3220c05f008f04f6b48a5e179e96cc88c5d344963fd0d8f6a2c781603e,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""477"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,50274bbdf585e8b4743a2a56e6b10d445ebe501a6b73268c42b2670a411d7cbc,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""479"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,38faaba6a9dafafeda3bfdc7120d23a539db1f3248bd2c164cf76530beb112cf,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""483"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,22d1c82c2c0ca801622e9d98713500f56e371b802fcf5c21a37ea8bdd40481b8,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""487"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,bee192ddc4757a40f2f6aa5276f5e85ea80e55772c484f3bbd0a1b0d31431a98,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""488"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,0c3f056a868e16dfdbeb5c6a6ac2bb98b18ff16d50f8c6f4fd9044ea3bad62c7,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""492"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,0461dd3ef4207519177a7b5130fb6b774cc48a1c3a97ab9bf0b0cf8be9d437f0,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""493"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,9cd6bde20803cb71caf359c019cd0cf5989685d1c22b8acfbe1ae1d95c772d53,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""497"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,a076c1f5089911d3195e2dc71fdb36234ae33fc99bd34b4ca43fc5b8c4afa1e8,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""498"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,b4e8253cdf058b1bb1356a36b8a22639b53f6c303f6abd03808928aee3f9de01,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""506"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,f873200a91cd8ed0d82fd89e25054b9534c2d59cc3538a53f844d240516027e9,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""507"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,432c7a092a2f6a2d5686f80ad3b39741b966aa492b8df38f41e49a16af24e1f0,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""508"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,e4fdd0f202f995d2ba885e5ec2b8715cf0940ff701a77a204861026a8604ea9e,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""509"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,d54c33f1f130656a687542601ae7d1801b28dd833c9dbb9ac9cd90391e6019a8,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""511"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,385a467e0d21128f474bc0b5a8fcdb0e63ca87f4e4d698b611689d5640510018,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""516"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,f90b8c1d3a5c60f610ba05c050cd03fc92570185e8ef0810bdb614b9e04c7b8b,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""517"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,2db89e2d4de2448b7dd28fcbaa18083e4eeb7e93b5a918c8031126052bb2e36c,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""7548"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,95e85d755531c8ca8884a948b0adcf6a35148cc5e854b9b5dcbabb8752b84035,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""7562"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,b6e33ee442fc39d63ce8554cb152a0246fa244b18ad6d4dd3e4a1c29537c876d,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""7569"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,4f83816c00ec31e21214e3ee314a46be3c2910b55aa1ee5add4eeb5b61d39788,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""7574"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,7f0c8f9cfe9f193154e522fa4856f7b66d9e83d72e9ec1a6cb46aca72d7a7f99,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""7576"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,8f6f9476055aa2c10f5f8d85846da2558470df5f28060276f9549062f3ca486f,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""7577"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,46c7772d47564a5b720ce996b0767907d8dd1a8a7e7bac74a38eb1fb0fbf297e,"{""commodity"": ""Sorghum (white)"", ""commodity_id"": ""135"", ""currency"": ""ETB"", ""market_id"": ""8347"", ""pricetype"": ""Retail"", ""unit"": ""100 KG""}",ETB,0,False
ETH,9a077064079125ed4bb7f4e4ac2ede1a6578af626375e00862fe601e47150579,"{""commodity"": ""Sorghum"", ""commodity_id"": ""65"", ""currency"": ""ETB"", ""market_id"": ""458"", ""pricetype"": ""Retail"", ""unit"": ""KG""}",ETB,5,False
ETH,4d84441b8155576e070253b6ae04d0f8e8b80a0f03c9d3a2b8f782d94e4772e2,"{""commodity"": ""Sorghum"", ""commodity_id"": ""65"", ""currency"": ""ETB"", ""market_id"": ""459"", ""pricetype"": ""Retail"", ""unit"": ""KG""}",ETB,4,False
ETH,513c10ee037bdadd761746b993e671c82be9fc9c770d2f9d4d1b612982a1a26b,"{""commodity"": ""Sorghum"", ""commodity_id"": ""65"", ""currency"": ""ETB"", ""market_id"": ""460"", ""pricetype"": ""Retail"", ""unit"": ""KG""}",ETB,36,True
ETH,2561761fbe21c5cd159a9e853cd24ce0b91ca6fa1e0a316be2843a82bf213fa8,"{""commodity"": ""Sorghum"", ""commodity_id"": ""65"", ""currency"": ""ETB"", ""market_id"": ""461"", ""pricetype"": ""Retail"", ""unit"": ""KG""}",ETB,41,True
ETH,1bc90d1edc504898c4c8eb317b7d65ea67d6c3adec04f0791f648ad0ac53188a,"{""commodity"": ""Sorghum"", ""commodity_id"": ""65"", ""currency"": ""ETB"", ""market_id"": ""462"", ""pricetype"": ""Retail"", ""unit"": ""KG""}",ETB,5,False
